94,select * from Field where fieldId=#
2019-09-25 00:25:00,1
2019-09-25 00:33:00,1
2019-09-25 00:45:00,1
2019-09-25 00:46:00,1
2019-09-25 00:56:00,1
2019-09-25 01:00:00,2
2019-09-25 01:35:00,1
2019-09-25 02:25:00,1
2019-09-25 03:00:00,1
2019-09-25 03:36:00,1
2019-09-25 04:01:00,1
2019-09-25 04:11:00,1
2019-09-25 04:26:00,1
2019-09-25 04:37:00,1
2019-09-25 05:01:00,1
2019-09-25 05:28:00,1
2019-09-25 05:30:00,1
2019-09-25 05:34:00,1
2019-09-25 05:39:00,1
2019-09-25 06:09:00,1
2019-09-25 06:39:00,1
2019-09-25 06:41:00,2
2019-09-25 06:43:00,1
2019-09-25 06:49:00,1
2019-09-25 07:07:00,2
2019-09-25 07:15:00,1
2019-09-25 07:53:00,1
2019-09-25 09:24:00,1
2019-09-25 09:52:00,4
2019-09-25 09:53:00,1
2019-09-25 09:59:00,2
2019-09-25 10:26:00,1
2019-09-25 10:27:00,2
2019-09-25 10:28:00,3
2019-09-25 10:38:00,1
2019-09-25 11:01:00,1
2019-09-25 11:07:00,1
2019-09-25 11:27:00,1
2019-09-25 11:34:00,1
2019-09-25 11:38:00,1
2019-09-25 12:11:00,1
2019-09-25 12:42:00,1
2019-09-25 12:48:00,1
2019-09-25 12:55:00,1
2019-09-25 13:07:00,1
2019-09-25 13:12:00,1
2019-09-25 14:28:00,1
2019-09-25 14:45:00,1
2019-09-25 14:53:00,1
2019-09-25 15:32:00,1
2019-09-25 15:34:00,1
2019-09-25 15:45:00,1
2019-09-25 15:49:00,1
2019-09-25 16:02:00,1
2019-09-25 16:16:00,1
2019-09-25 16:35:00,1
2019-09-25 16:39:00,2
2019-09-25 16:50:00,1
2019-09-25 17:07:00,1
2019-09-25 17:29:00,1
2019-09-25 17:37:00,1
2019-09-25 18:31:00,1
2019-09-25 18:36:00,1
2019-09-25 18:48:00,1
2019-09-25 18:52:00,1
2019-09-25 18:55:00,1
2019-09-25 19:04:00,1
2019-09-25 19:11:00,1
2019-09-25 19:33:00,1
2019-09-25 19:36:00,1
2019-09-25 20:27:00,1
2019-09-25 20:59:00,1
2019-09-25 21:04:00,1
2019-09-25 21:11:00,1
2019-09-25 21:12:00,1
2019-09-25 21:26:00,1
2019-09-25 21:37:00,1
2019-09-25 22:48:00,1
2019-09-25 23:12:00,1
2019-09-25 23:17:00,1
2019-09-25 23:24:00,1
2019-09-25 23:31:00,1
2019-09-25 23:38:00,1
