1,"SELECT s.ra, s.dec, s.plate,        s.mjd, s.fiberid,g.h_beta_flux,g.h_beta_flux_err,    g.oiii_#_flux,g.oiii_#_flux_err,    g.h_alpha_flux,g.h_alpha_flux_err,    g.nii_#_flux,g.nii_#_flux_err FROM #upload u, SpecObj s, galSpecLine g WHERE u.up_plate=s.plate       and u.up_mjd=s.mjd       and u.up_fiber=s.fiberid"
2019-09-25 15:59:00,1
