2,"SELECT a.objid, g.mpstype FROM XSDSSDR7 as s, photoextract as g, photoobjall as a INTO MyDB.GALEX_DIS_SDSS_DR7ALL WHERE (p.OBJID_SDSSDR7 = s.sdssObjid AND s.objid = a.objid AND g.photoExtractID = a.photoExtractID AND g.mpstype=&&&)"
2019-09-25 13:18:00,2
