35,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-09-25 00:01:00,1
2019-09-25 00:03:00,1
2019-09-25 00:05:00,1
2019-09-25 00:07:00,1
2019-09-25 00:09:00,1
2019-09-25 00:11:00,1
2019-09-25 00:13:00,1
2019-09-25 00:15:00,1
2019-09-25 00:16:00,1
2019-09-25 00:19:00,1
2019-09-25 00:22:00,1
2019-09-25 00:24:00,1
2019-09-25 00:26:00,1
2019-09-25 00:28:00,1
2019-09-25 00:30:00,1
2019-09-25 04:43:00,1
2019-09-25 04:45:00,1
2019-09-25 04:47:00,1
2019-09-25 04:49:00,1
2019-09-25 04:56:00,1
2019-09-25 04:58:00,2
2019-09-25 05:01:00,1
2019-09-25 05:02:00,1
2019-09-25 05:10:00,2
2019-09-25 23:39:00,1
2019-09-25 23:41:00,1
2019-09-25 23:44:00,1
2019-09-25 23:47:00,1
2019-09-25 23:49:00,1
2019-09-25 23:50:00,1
2019-09-25 23:54:00,2
2019-09-25 23:57:00,1
