14,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-09-25 14:05:00,1
2019-09-25 14:12:00,1
2019-09-25 14:19:00,1
2019-09-25 14:22:00,1
2019-09-25 14:27:00,1
2019-09-25 14:30:00,1
2019-09-25 14:38:00,1
2019-09-25 14:42:00,1
2019-09-25 14:46:00,1
2019-09-25 14:52:00,1
2019-09-25 14:55:00,1
2019-09-25 14:58:00,1
2019-09-25 15:01:00,1
2019-09-25 15:07:00,1
