1,"SELECT a.objid as galex_objid, s.sdssobjid as sdssdr7_objid, g.mpstype, t.type FROM XSDSSDR7 as s, photoextract as g, photoobjall as a, DR7.photoobjall as t INTO MyDB.GALEX_DIS_SDSS_DR7ALL WHERE (t.objid = s.sdssobjid AND s.objid = a.objid AND g.photoExtractID = a.photoExtractID AND g.mpstype=DIS AND t.type=#)"
2019-09-25 13:29:00,1
