49,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-09-25 00:45:00,1
2019-09-25 01:45:00,1
2019-09-25 02:45:00,1
2019-09-25 03:37:00,1
2019-09-25 03:38:00,1
2019-09-25 03:44:00,1
2019-09-25 04:45:00,1
2019-09-25 05:44:00,1
2019-09-25 06:45:00,1
2019-09-25 07:45:00,1
2019-09-25 08:45:00,1
2019-09-25 09:45:00,1
2019-09-25 10:45:00,1
2019-09-25 10:59:00,9
2019-09-25 11:11:00,9
2019-09-25 11:45:00,1
2019-09-25 12:45:00,1
2019-09-25 13:45:00,1
2019-09-25 14:45:00,1
2019-09-25 15:45:00,1
2019-09-25 16:34:00,9
2019-09-25 16:46:00,1
2019-09-25 17:45:00,1
2019-09-25 18:45:00,1
2019-09-25 19:45:00,1
