29,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-11-11 00:01:00,1
2019-11-11 00:03:00,2
2019-11-11 00:08:00,1
2019-11-11 00:12:00,1
2019-11-11 00:17:00,1
2019-11-11 00:19:00,1
2019-11-11 00:20:00,1
2019-11-11 00:25:00,1
2019-11-11 00:27:00,1
2019-11-11 00:34:00,1
2019-11-11 00:38:00,1
2019-11-11 00:49:00,1
2019-11-11 00:53:00,1
2019-11-11 00:58:00,5
2019-11-11 00:59:00,3
2019-11-11 01:03:00,1
2019-11-11 01:08:00,1
2019-11-11 01:13:00,1
2019-11-11 01:14:00,1
2019-11-11 01:16:00,1
2019-11-11 01:18:00,1
2019-11-11 01:23:00,1
