223,select * from dbo.fDocColumns(&&&)
2019-11-11 00:48:00,1
2019-11-11 01:48:00,1
2019-11-11 02:04:00,2
2019-11-11 03:38:00,1
2019-11-11 03:39:00,1
2019-11-11 04:59:00,2
2019-11-11 05:06:00,2
2019-11-11 05:32:00,2
2019-11-11 05:33:00,1
2019-11-11 05:34:00,5
2019-11-11 05:36:00,2
2019-11-11 05:40:00,1
2019-11-11 05:41:00,1
2019-11-11 05:58:00,2
2019-11-11 05:59:00,2
2019-11-11 06:03:00,1
2019-11-11 06:06:00,2
2019-11-11 06:08:00,3
2019-11-11 06:10:00,1
2019-11-11 07:03:00,3
2019-11-11 07:43:00,1
2019-11-11 08:07:00,1
2019-11-11 08:23:00,1
2019-11-11 08:36:00,3
2019-11-11 08:53:00,1
2019-11-11 09:00:00,1
2019-11-11 09:04:00,2
2019-11-11 09:18:00,1
2019-11-11 09:29:00,1
2019-11-11 09:31:00,2
2019-11-11 09:43:00,1
2019-11-11 09:47:00,3
2019-11-11 10:41:00,2
2019-11-11 11:06:00,2
2019-11-11 11:15:00,2
2019-11-11 11:36:00,2
2019-11-11 11:43:00,2
2019-11-11 12:17:00,1
2019-11-11 12:32:00,1
2019-11-11 12:34:00,1
2019-11-11 12:53:00,3
2019-11-11 12:54:00,1
2019-11-11 12:55:00,2
2019-11-11 12:59:00,2
2019-11-11 13:16:00,3
2019-11-11 13:19:00,3
2019-11-11 13:21:00,3
2019-11-11 13:23:00,3
2019-11-11 13:25:00,2
2019-11-11 13:57:00,5
2019-11-11 14:05:00,2
2019-11-11 14:21:00,2
2019-11-11 14:25:00,1
2019-11-11 14:40:00,1
2019-11-11 15:00:00,1
2019-11-11 15:06:00,1
2019-11-11 15:15:00,2
2019-11-11 15:18:00,1
2019-11-11 15:34:00,3
2019-11-11 15:35:00,2
2019-11-11 15:50:00,1
2019-11-11 15:51:00,2
2019-11-11 16:04:00,3
2019-11-11 16:15:00,3
2019-11-11 16:35:00,1
2019-11-11 16:38:00,4
2019-11-11 17:00:00,4
2019-11-11 17:11:00,6
2019-11-11 17:12:00,2
2019-11-11 17:13:00,6
2019-11-11 17:39:00,1
2019-11-11 17:48:00,1
2019-11-11 18:02:00,3
2019-11-11 18:03:00,3
2019-11-11 18:08:00,2
2019-11-11 18:41:00,1
2019-11-11 18:42:00,2
2019-11-11 18:57:00,1
2019-11-11 19:02:00,1
2019-11-11 19:07:00,2
2019-11-11 19:22:00,1
2019-11-11 19:23:00,1
2019-11-11 19:28:00,1
2019-11-11 19:38:00,4
2019-11-11 19:40:00,2
2019-11-11 19:58:00,3
2019-11-11 19:59:00,2
2019-11-11 20:07:00,2
2019-11-11 20:18:00,3
2019-11-11 20:23:00,2
2019-11-11 20:25:00,1
2019-11-11 20:42:00,6
2019-11-11 20:46:00,3
2019-11-11 20:47:00,4
2019-11-11 21:06:00,2
2019-11-11 21:23:00,2
2019-11-11 21:40:00,3
2019-11-11 22:29:00,6
2019-11-11 22:30:00,2
2019-11-11 22:34:00,1
2019-11-11 22:51:00,3
2019-11-11 23:10:00,2
2019-11-11 23:11:00,3
2019-11-11 23:14:00,3
2019-11-11 23:35:00,2
