260,select * from Field where fieldId=#
2019-11-11 00:40:00,1
2019-11-11 01:01:00,15
2019-11-11 01:22:00,1
2019-11-11 01:36:00,11
2019-11-11 04:55:00,1
2019-11-11 06:29:00,1
2019-11-11 08:55:00,1
2019-11-11 09:11:00,1
2019-11-11 09:21:00,4
2019-11-11 09:22:00,5
2019-11-11 09:37:00,1
2019-11-11 11:31:00,12
2019-11-11 11:32:00,18
2019-11-11 11:33:00,17
2019-11-11 11:34:00,16
2019-11-11 11:35:00,17
2019-11-11 11:36:00,21
2019-11-11 11:37:00,9
2019-11-11 14:26:00,3
2019-11-11 14:27:00,2
2019-11-11 14:28:00,3
2019-11-11 14:29:00,2
2019-11-11 14:30:00,3
2019-11-11 14:31:00,2
2019-11-11 14:32:00,3
2019-11-11 14:33:00,2
2019-11-11 14:34:00,2
2019-11-11 14:35:00,2
2019-11-11 14:36:00,3
2019-11-11 14:37:00,3
2019-11-11 14:38:00,3
2019-11-11 14:39:00,1
2019-11-11 15:25:00,1
2019-11-11 15:28:00,1
2019-11-11 15:36:00,1
2019-11-11 16:20:00,4
2019-11-11 16:27:00,25
2019-11-11 18:49:00,1
2019-11-11 19:03:00,1
2019-11-11 19:32:00,1
2019-11-11 19:47:00,1
2019-11-11 19:50:00,21
2019-11-11 19:51:00,8
2019-11-11 20:43:00,1
2019-11-11 20:58:00,1
2019-11-11 21:11:00,1
2019-11-11 21:50:00,1
2019-11-11 22:11:00,1
2019-11-11 22:33:00,1
2019-11-11 23:03:00,1
2019-11-11 23:25:00,1
2019-11-11 23:28:00,1
