42,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-11 00:46:00,1
2019-11-11 00:54:00,1
2019-11-11 00:59:00,1
2019-11-11 01:00:00,1
2019-11-11 01:16:00,1
2019-11-11 03:38:00,1
2019-11-11 03:49:00,1
2019-11-11 04:13:00,1
2019-11-11 05:25:00,1
2019-11-11 05:28:00,1
2019-11-11 05:39:00,1
2019-11-11 05:41:00,1
2019-11-11 05:55:00,1
2019-11-11 07:06:00,1
2019-11-11 09:02:00,1
2019-11-11 10:18:00,1
2019-11-11 10:54:00,1
2019-11-11 10:55:00,1
2019-11-11 11:19:00,1
2019-11-11 11:25:00,1
2019-11-11 12:40:00,1
2019-11-11 12:41:00,1
2019-11-11 13:50:00,1
2019-11-11 14:11:00,1
2019-11-11 14:29:00,1
2019-11-11 14:39:00,1
2019-11-11 15:12:00,2
2019-11-11 15:13:00,1
2019-11-11 16:07:00,1
2019-11-11 16:18:00,1
2019-11-11 16:28:00,1
2019-11-11 16:44:00,2
2019-11-11 16:45:00,1
2019-11-11 18:05:00,1
2019-11-11 19:51:00,1
2019-11-11 19:58:00,1
2019-11-11 20:17:00,1
2019-11-11 20:22:00,1
2019-11-11 20:28:00,1
2019-11-11 20:49:00,1
