56,select * from fDocFunctionParams(&&&)
2019-11-11 02:19:00,1
2019-11-11 06:35:00,1
2019-11-11 07:04:00,20
2019-11-11 11:01:00,3
2019-11-11 13:03:00,2
2019-11-11 13:31:00,1
2019-11-11 13:35:00,3
2019-11-11 15:23:00,2
2019-11-11 15:24:00,1
2019-11-11 15:53:00,2
2019-11-11 17:14:00,3
2019-11-11 17:31:00,4
2019-11-11 17:46:00,2
2019-11-11 18:09:00,1
2019-11-11 20:15:00,1
2019-11-11 20:18:00,1
2019-11-11 20:57:00,3
2019-11-11 21:46:00,1
2019-11-11 21:48:00,1
2019-11-11 22:16:00,3
