1,"select p.objID, p.ra, p.dec, p.petroMag_r, z.z into mydb.photogal_voidgroup_maglim_photoz  from PhotoObjAll p   join Photoz z on z.objID=p.objID where p.type=# and p.ra between # and # and p.dec between # and # and p.petroMag_r between # and # and z.z<#+z.zErr"
2019-11-11 04:25:00,1
