59,select * from galSpecIndx where specObjId=#
2019-01-06 00:32:00,1
2019-01-06 00:35:00,1
2019-01-06 01:08:00,1
2019-01-06 01:20:00,1
2019-01-06 01:21:00,1
2019-01-06 01:53:00,1
2019-01-06 02:17:00,1
2019-01-06 02:36:00,1
2019-01-06 02:38:00,1
2019-01-06 02:58:00,1
2019-01-06 03:21:00,1
2019-01-06 03:44:00,1
2019-01-06 03:46:00,1
2019-01-06 04:37:00,1
2019-01-06 05:32:00,1
2019-01-06 06:35:00,1
2019-01-06 08:20:00,1
2019-01-06 08:45:00,1
2019-01-06 08:49:00,1
2019-01-06 08:50:00,1
2019-01-06 11:15:00,1
2019-01-06 11:18:00,1
2019-01-06 12:27:00,1
2019-01-06 12:54:00,1
2019-01-06 13:01:00,1
2019-01-06 13:17:00,1
2019-01-06 14:44:00,1
2019-01-06 14:56:00,1
2019-01-06 15:07:00,1
2019-01-06 15:25:00,1
2019-01-06 15:54:00,1
2019-01-06 16:55:00,1
2019-01-06 17:02:00,1
2019-01-06 18:05:00,1
2019-01-06 18:26:00,1
2019-01-06 18:39:00,11
2019-01-06 19:54:00,1
2019-01-06 20:15:00,1
2019-01-06 20:43:00,1
2019-01-06 20:52:00,1
2019-01-06 22:39:00,1
2019-01-06 22:55:00,1
2019-01-06 22:59:00,1
2019-01-06 23:04:00,1
2019-01-06 23:12:00,2
2019-01-06 23:15:00,1
2019-01-06 23:32:00,1
2019-01-06 23:41:00,1
