68,select * from Field where fieldId=#
2019-01-06 00:08:00,1
2019-01-06 00:18:00,1
2019-01-06 00:25:00,1
2019-01-06 00:36:00,1
2019-01-06 00:50:00,1
2019-01-06 01:38:00,1
2019-01-06 02:25:00,1
2019-01-06 03:49:00,1
2019-01-06 03:58:00,1
2019-01-06 03:59:00,1
2019-01-06 04:53:00,1
2019-01-06 05:09:00,1
2019-01-06 06:16:00,1
2019-01-06 06:20:00,1
2019-01-06 06:21:00,1
2019-01-06 06:32:00,1
2019-01-06 06:35:00,1
2019-01-06 07:21:00,1
2019-01-06 07:42:00,1
2019-01-06 08:15:00,1
2019-01-06 08:19:00,1
2019-01-06 09:17:00,1
2019-01-06 09:26:00,2
2019-01-06 09:54:00,1
2019-01-06 10:22:00,1
2019-01-06 11:27:00,1
2019-01-06 11:34:00,1
2019-01-06 12:56:00,1
2019-01-06 12:58:00,1
2019-01-06 13:32:00,1
2019-01-06 13:39:00,1
2019-01-06 13:46:00,1
2019-01-06 13:59:00,1
2019-01-06 14:19:00,1
2019-01-06 14:26:00,1
2019-01-06 14:35:00,1
2019-01-06 15:33:00,1
2019-01-06 16:11:00,1
2019-01-06 16:25:00,1
2019-01-06 16:52:00,1
2019-01-06 18:01:00,1
2019-01-06 18:11:00,1
2019-01-06 18:32:00,1
2019-01-06 18:34:00,10
2019-01-06 18:36:00,1
2019-01-06 19:04:00,1
2019-01-06 19:15:00,1
2019-01-06 19:34:00,1
2019-01-06 19:57:00,1
2019-01-06 20:13:00,1
2019-01-06 20:47:00,1
2019-01-06 22:26:00,1
2019-01-06 23:07:00,3
2019-01-06 23:25:00,1
2019-01-06 23:31:00,1
2019-01-06 23:37:00,1
