1,"SELECT  a.objID,  	    a.l, a.b,  f.profMean, s.img into mydb.MyTable_#_# from PhotoObjAll as a       JOIN photoProfile as f ON a.objID=f.objID   JOIN SpecObjAll as s ON a.objID=s.bestObjID WHERE a.b > #   AND a.b < #   AND a.l > #    AND a.l < #   AND f.profMean < #"
2019-11-26 12:12:00,1
