8,"select ra,dec from specObj where ra BETWEEN # and # AND dec BETWEEN # and #"
2019-11-26 02:16:00,1
2019-11-26 06:25:00,1
2019-11-26 06:28:00,1
2019-11-26 06:56:00,1
2019-11-26 07:26:00,1
2019-11-26 12:08:00,1
2019-11-26 12:13:00,2
