1,"select * from CellTag      where sampleid =#         and px between # and #        and py between # and #     )     select cg.geom.ToString() as wkt,cg.geom.STArea() as area, cg.cellid     , cx,cy,px,py     from ca join cellgeom cg on cg.cellid=ca.cellid"
2019-11-26 16:14:00,1
