5471,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-11-26 05:11:00,6
2019-11-26 05:12:00,6
2019-11-26 05:13:00,8
2019-11-26 05:14:00,8
2019-11-26 05:15:00,10
2019-11-26 05:16:00,8
2019-11-26 05:17:00,2
2019-11-26 05:19:00,2
2019-11-26 05:20:00,6
2019-11-26 05:23:00,2
2019-11-26 05:24:00,6
2019-11-26 05:25:00,12
2019-11-26 05:26:00,6
2019-11-26 05:27:00,2
2019-11-26 05:28:00,2
2019-11-26 05:29:00,2
2019-11-26 05:30:00,2
2019-11-26 05:33:00,4
2019-11-26 05:34:00,4
2019-11-26 05:35:00,10
2019-11-26 05:36:00,5
2019-11-26 05:37:00,7
2019-11-26 05:43:00,6
2019-11-26 05:44:00,6
2019-11-26 05:45:00,6
2019-11-26 05:46:00,4
2019-11-26 05:47:00,5
2019-11-26 05:48:00,3
2019-11-26 05:49:00,4
2019-11-26 05:50:00,2
2019-11-26 05:51:00,2
2019-11-26 05:53:00,4
2019-11-26 05:54:00,4
2019-11-26 06:05:00,5
2019-11-26 06:06:00,1
2019-11-26 06:11:00,2
2019-11-26 06:12:00,6
2019-11-26 06:26:00,2
2019-11-26 06:32:00,2
2019-11-26 06:44:00,4
2019-11-26 06:45:00,6
2019-11-26 06:46:00,2
2019-11-26 06:48:00,6
2019-11-26 06:49:00,2
2019-11-26 07:04:00,6
2019-11-26 07:05:00,6
2019-11-26 07:07:00,2
2019-11-26 07:08:00,2
2019-11-26 07:12:00,2
2019-11-26 07:21:00,2
2019-11-26 07:22:00,6
2019-11-26 07:23:00,6
2019-11-26 07:25:00,2
2019-11-26 07:26:00,2
2019-11-26 07:35:00,2
2019-11-26 07:36:00,2
2019-11-26 07:37:00,4
2019-11-26 07:38:00,2
2019-11-26 07:39:00,2
2019-11-26 07:40:00,4
2019-11-26 07:42:00,2
2019-11-26 07:43:00,2
2019-11-26 07:56:00,2
2019-11-26 07:57:00,4
2019-11-26 07:58:00,6
2019-11-26 08:00:00,6
2019-11-26 08:02:00,2
2019-11-26 08:17:00,2
2019-11-26 08:18:00,2
2019-11-26 08:19:00,2
2019-11-26 08:20:00,2
2019-11-26 08:21:00,6
2019-11-26 08:22:00,8
2019-11-26 08:23:00,2
2019-11-26 08:24:00,6
2019-11-26 08:25:00,4
2019-11-26 08:26:00,4
2019-11-26 08:27:00,4
2019-11-26 08:28:00,2
2019-11-26 08:29:00,2
2019-11-26 08:30:00,2
2019-11-26 08:31:00,6
2019-11-26 08:32:00,2
2019-11-26 08:40:00,2
2019-11-26 08:41:00,2
2019-11-26 08:42:00,6
2019-11-26 08:43:00,8
2019-11-26 08:44:00,6
2019-11-26 08:46:00,2
2019-11-26 09:01:00,4
2019-11-26 09:02:00,8
2019-11-26 09:03:00,2
2019-11-26 09:18:00,6
2019-11-26 09:19:00,8
2019-11-26 09:21:00,6
2019-11-26 09:22:00,2
2019-11-26 09:35:00,2
2019-11-26 09:36:00,4
2019-11-26 09:38:00,6
2019-11-26 09:39:00,6
2019-11-26 09:40:00,2
2019-11-26 09:41:00,2
2019-11-26 09:55:00,4
2019-11-26 09:56:00,4
2019-11-26 09:57:00,4
2019-11-26 10:11:00,5
2019-11-26 10:12:00,7
2019-11-26 10:13:00,7
2019-11-26 10:14:00,3
2019-11-26 10:28:00,6
2019-11-26 10:29:00,2
2019-11-26 10:30:00,2
2019-11-26 10:42:00,4
2019-11-26 10:43:00,6
2019-11-26 10:44:00,6
2019-11-26 10:45:00,6
2019-11-26 10:46:00,4
2019-11-26 10:47:00,2
2019-11-26 10:57:00,8
2019-11-26 10:58:00,6
2019-11-26 11:00:00,8
2019-11-26 11:01:00,8
2019-11-26 11:02:00,2
2019-11-26 11:12:00,6
2019-11-26 11:13:00,2
2019-11-26 11:22:00,4
2019-11-26 11:23:00,6
2019-11-26 11:24:00,8
2019-11-26 11:25:00,10
2019-11-26 11:26:00,8
2019-11-26 11:27:00,2
2019-11-26 11:28:00,4
2019-11-26 11:35:00,4
2019-11-26 11:36:00,4
2019-11-26 11:37:00,4
2019-11-26 11:38:00,8
2019-11-26 11:39:00,4
2019-11-26 11:47:00,2
2019-11-26 11:48:00,6
2019-11-26 11:49:00,8
2019-11-26 11:50:00,4
2019-11-26 11:51:00,6
2019-11-26 11:52:00,12
2019-11-26 11:53:00,7
2019-11-26 11:54:00,5
2019-11-26 11:55:00,4
2019-11-26 11:56:00,6
2019-11-26 11:57:00,6
2019-11-26 11:58:00,4
2019-11-26 11:59:00,8
2019-11-26 12:01:00,8
2019-11-26 12:02:00,2
2019-11-26 12:07:00,2
2019-11-26 12:09:00,10
2019-11-26 12:10:00,8
2019-11-26 12:11:00,4
2019-11-26 12:12:00,6
2019-11-26 12:20:00,6
2019-11-26 12:21:00,10
2019-11-26 12:22:00,4
2019-11-26 12:23:00,8
2019-11-26 12:24:00,6
2019-11-26 12:25:00,6
2019-11-26 12:26:00,2
2019-11-26 12:27:00,6
2019-11-26 12:28:00,4
2019-11-26 12:29:00,6
2019-11-26 12:30:00,4
2019-11-26 12:31:00,8
2019-11-26 12:35:00,2
2019-11-26 12:36:00,4
2019-11-26 12:37:00,4
2019-11-26 12:38:00,10
2019-11-26 12:39:00,8
2019-11-26 12:40:00,8
2019-11-26 12:41:00,2
2019-11-26 12:42:00,2
2019-11-26 12:44:00,2
2019-11-26 12:45:00,2
2019-11-26 12:46:00,4
2019-11-26 12:50:00,2
2019-11-26 12:51:00,6
2019-11-26 12:52:00,4
2019-11-26 12:53:00,12
2019-11-26 12:57:00,8
2019-11-26 12:58:00,10
2019-11-26 12:59:00,2
2019-11-26 13:00:00,6
2019-11-26 13:01:00,10
2019-11-26 13:02:00,4
2019-11-26 13:03:00,6
2019-11-26 13:05:00,2
2019-11-26 13:06:00,4
2019-11-26 13:07:00,6
2019-11-26 13:08:00,12
2019-11-26 13:09:00,11
2019-11-26 13:10:00,3
2019-11-26 13:13:00,2
2019-11-26 13:14:00,8
2019-11-26 13:19:00,8
2019-11-26 13:20:00,8
2019-11-26 13:21:00,6
2019-11-26 13:22:00,4
2019-11-26 13:26:00,4
2019-11-26 13:27:00,6
2019-11-26 13:28:00,4
2019-11-26 13:29:00,4
2019-11-26 13:30:00,6
2019-11-26 13:31:00,8
2019-11-26 13:32:00,4
2019-11-26 13:33:00,2
2019-11-26 13:37:00,6
2019-11-26 13:38:00,7
2019-11-26 13:39:00,5
2019-11-26 13:40:00,6
2019-11-26 13:41:00,6
2019-11-26 13:42:00,6
2019-11-26 13:43:00,4
2019-11-26 13:48:00,2
2019-11-26 13:49:00,6
2019-11-26 13:50:00,10
2019-11-26 13:51:00,4
2019-11-26 13:52:00,8
2019-11-26 13:53:00,6
2019-11-26 13:54:00,4
2019-11-26 13:55:00,6
2019-11-26 14:00:00,2
2019-11-26 14:01:00,4
2019-11-26 14:02:00,2
2019-11-26 14:03:00,6
2019-11-26 14:04:00,2
2019-11-26 14:09:00,2
2019-11-26 14:10:00,2
2019-11-26 14:11:00,4
2019-11-26 14:12:00,6
2019-11-26 14:13:00,8
2019-11-26 14:14:00,2
2019-11-26 14:15:00,2
2019-11-26 14:19:00,2
2019-11-26 14:20:00,4
2019-11-26 14:22:00,7
2019-11-26 14:23:00,5
2019-11-26 14:24:00,10
2019-11-26 14:25:00,2
2019-11-26 14:29:00,2
2019-11-26 14:30:00,4
2019-11-26 14:31:00,6
2019-11-26 14:32:00,5
2019-11-26 14:33:00,9
2019-11-26 14:34:00,6
2019-11-26 14:35:00,6
2019-11-26 14:36:00,2
2019-11-26 14:37:00,4
2019-11-26 14:44:00,2
2019-11-26 14:46:00,6
2019-11-26 14:47:00,8
2019-11-26 14:48:00,6
2019-11-26 14:49:00,4
2019-11-26 14:56:00,2
2019-11-26 14:57:00,6
2019-11-26 14:58:00,4
2019-11-26 14:59:00,6
2019-11-26 15:00:00,4
2019-11-26 15:02:00,4
2019-11-26 15:03:00,2
2019-11-26 15:07:00,2
2019-11-26 15:08:00,2
2019-11-26 15:11:00,2
2019-11-26 15:12:00,6
2019-11-26 15:13:00,2
2019-11-26 15:16:00,2
2019-11-26 15:17:00,3
2019-11-26 15:18:00,1
2019-11-26 15:23:00,2
2019-11-26 15:24:00,4
2019-11-26 15:25:00,8
2019-11-26 15:26:00,8
2019-11-26 15:33:00,6
2019-11-26 15:34:00,4
2019-11-26 15:35:00,6
2019-11-26 15:36:00,4
2019-11-26 15:37:00,10
2019-11-26 15:38:00,8
2019-11-26 15:39:00,4
2019-11-26 15:44:00,6
2019-11-26 15:45:00,6
2019-11-26 15:46:00,8
2019-11-26 15:47:00,10
2019-11-26 15:48:00,6
2019-11-26 15:49:00,2
2019-11-26 15:51:00,2
2019-11-26 15:52:00,8
2019-11-26 15:53:00,6
2019-11-26 15:54:00,2
2019-11-26 15:59:00,2
2019-11-26 16:00:00,4
2019-11-26 16:01:00,6
2019-11-26 16:03:00,8
2019-11-26 16:04:00,2
2019-11-26 16:05:00,8
2019-11-26 16:06:00,2
2019-11-26 16:10:00,2
2019-11-26 16:11:00,6
2019-11-26 16:12:00,2
2019-11-26 16:15:00,6
2019-11-26 16:16:00,6
2019-11-26 16:17:00,10
2019-11-26 16:18:00,4
2019-11-26 16:23:00,3
2019-11-26 16:24:00,5
2019-11-26 16:25:00,6
2019-11-26 16:26:00,8
2019-11-26 16:27:00,6
2019-11-26 16:28:00,4
2019-11-26 16:29:00,4
2019-11-26 16:30:00,10
2019-11-26 16:34:00,2
2019-11-26 16:35:00,6
2019-11-26 16:36:00,10
2019-11-26 16:37:00,6
2019-11-26 16:38:00,10
2019-11-26 16:39:00,2
2019-11-26 16:43:00,2
2019-11-26 16:44:00,4
2019-11-26 16:45:00,6
2019-11-26 16:46:00,7
2019-11-26 16:47:00,9
2019-11-26 16:48:00,8
2019-11-26 16:49:00,4
2019-11-26 16:50:00,2
2019-11-26 16:52:00,2
2019-11-26 16:53:00,6
2019-11-26 16:54:00,8
2019-11-26 16:55:00,7
2019-11-26 16:56:00,9
2019-11-26 16:57:00,4
2019-11-26 17:00:00,2
2019-11-26 17:01:00,2
2019-11-26 17:02:00,2
2019-11-26 17:04:00,2
2019-11-26 17:05:00,4
2019-11-26 17:06:00,6
2019-11-26 17:07:00,10
2019-11-26 17:08:00,4
2019-11-26 17:12:00,4
2019-11-26 17:13:00,12
2019-11-26 17:14:00,12
2019-11-26 17:15:00,10
2019-11-26 17:16:00,6
2019-11-26 17:17:00,6
2019-11-26 17:21:00,6
2019-11-26 17:22:00,7
2019-11-26 17:23:00,3
2019-11-26 17:26:00,2
2019-11-26 17:27:00,8
2019-11-26 17:28:00,6
2019-11-26 17:29:00,8
2019-11-26 17:30:00,4
2019-11-26 17:31:00,6
2019-11-26 17:32:00,2
2019-11-26 17:35:00,2
2019-11-26 17:36:00,6
2019-11-26 17:37:00,6
2019-11-26 17:38:00,6
2019-11-26 17:39:00,6
2019-11-26 17:40:00,8
2019-11-26 17:41:00,8
2019-11-26 17:42:00,6
2019-11-26 17:43:00,2
2019-11-26 17:44:00,8
2019-11-26 17:45:00,4
2019-11-26 17:46:00,6
2019-11-26 17:48:00,2
2019-11-26 17:49:00,2
2019-11-26 17:52:00,1
2019-11-26 17:53:00,1
2019-11-26 17:57:00,2
2019-11-26 17:58:00,6
2019-11-26 17:59:00,8
2019-11-26 18:00:00,10
2019-11-26 18:01:00,11
2019-11-26 18:02:00,5
2019-11-26 18:03:00,4
2019-11-26 18:05:00,2
2019-11-26 18:09:00,4
2019-11-26 18:10:00,10
2019-11-26 18:11:00,6
2019-11-26 18:12:00,7
2019-11-26 18:13:00,5
2019-11-26 18:14:00,2
2019-11-26 18:16:00,6
2019-11-26 18:17:00,10
2019-11-26 18:18:00,10
2019-11-26 18:19:00,10
2019-11-26 18:20:00,9
2019-11-26 18:21:00,9
2019-11-26 18:22:00,12
2019-11-26 18:23:00,8
2019-11-26 18:24:00,8
2019-11-26 18:25:00,12
2019-11-26 18:26:00,8
2019-11-26 18:27:00,6
2019-11-26 18:28:00,2
2019-11-26 18:29:00,5
2019-11-26 18:30:00,3
2019-11-26 18:31:00,6
2019-11-26 18:32:00,12
2019-11-26 18:33:00,14
2019-11-26 18:34:00,8
2019-11-26 18:36:00,2
2019-11-26 18:37:00,2
2019-11-26 18:39:00,6
2019-11-26 18:40:00,11
2019-11-26 18:41:00,11
2019-11-26 18:42:00,12
2019-11-26 18:43:00,5
2019-11-26 18:44:00,7
2019-11-26 18:45:00,8
2019-11-26 18:46:00,8
2019-11-26 18:47:00,14
2019-11-26 18:48:00,10
2019-11-26 18:49:00,6
2019-11-26 18:50:00,4
2019-11-26 18:53:00,4
2019-11-26 18:54:00,9
2019-11-26 18:55:00,15
2019-11-26 18:56:00,10
2019-11-26 18:57:00,4
2019-11-26 19:01:00,2
2019-11-26 19:02:00,11
2019-11-26 19:03:00,7
2019-11-26 19:04:00,8
2019-11-26 19:05:00,14
2019-11-26 19:06:00,8
2019-11-26 19:07:00,4
2019-11-26 19:08:00,6
2019-11-26 19:09:00,9
2019-11-26 19:10:00,7
2019-11-26 19:11:00,8
2019-11-26 19:12:00,4
2019-11-26 19:13:00,6
2019-11-26 19:14:00,8
2019-11-26 19:15:00,17
2019-11-26 19:16:00,17
2019-11-26 19:17:00,2
2019-11-26 19:21:00,8
2019-11-26 19:22:00,14
2019-11-26 19:23:00,14
2019-11-26 19:24:00,6
2019-11-26 19:25:00,8
2019-11-26 19:26:00,6
2019-11-26 19:27:00,8
2019-11-26 19:28:00,6
2019-11-26 19:29:00,8
2019-11-26 19:30:00,10
2019-11-26 19:31:00,6
2019-11-26 19:32:00,4
2019-11-26 19:33:00,4
2019-11-26 19:34:00,6
2019-11-26 19:35:00,12
2019-11-26 19:36:00,10
2019-11-26 19:37:00,12
2019-11-26 19:38:00,6
2019-11-26 19:39:00,8
2019-11-26 19:40:00,6
2019-11-26 19:41:00,6
2019-11-26 19:42:00,8
2019-11-26 19:43:00,14
2019-11-26 19:44:00,5
2019-11-26 19:45:00,1
2019-11-26 19:47:00,7
2019-11-26 19:48:00,13
2019-11-26 19:49:00,14
2019-11-26 19:50:00,10
2019-11-26 19:51:00,12
2019-11-26 19:52:00,6
2019-11-26 19:53:00,4
2019-11-26 19:54:00,8
2019-11-26 19:55:00,4
2019-11-26 19:58:00,2
2019-11-26 19:59:00,4
2019-11-26 20:00:00,6
2019-11-26 20:01:00,2
2019-11-26 20:04:00,4
2019-11-26 20:05:00,8
2019-11-26 20:06:00,4
2019-11-26 20:07:00,8
2019-11-26 20:08:00,6
2019-11-26 20:09:00,6
2019-11-26 20:10:00,6
2019-11-26 20:11:00,10
2019-11-26 20:12:00,6
2019-11-26 20:13:00,14
2019-11-26 20:14:00,12
2019-11-26 20:15:00,8
2019-11-26 20:16:00,6
2019-11-26 20:17:00,10
2019-11-26 20:18:00,16
2019-11-26 20:19:00,14
2019-11-26 20:20:00,12
2019-11-26 20:21:00,12
2019-11-26 20:22:00,14
2019-11-26 20:23:00,13
2019-11-26 20:24:00,7
2019-11-26 20:25:00,2
2019-11-26 20:27:00,12
2019-11-26 20:28:00,10
2019-11-26 20:29:00,11
2019-11-26 20:30:00,9
2019-11-26 20:31:00,2
2019-11-26 20:32:00,8
2019-11-26 20:33:00,10
2019-11-26 20:34:00,14
2019-11-26 20:35:00,8
2019-11-26 20:36:00,10
2019-11-26 20:37:00,6
2019-11-26 20:38:00,19
2019-11-26 20:39:00,13
2019-11-26 20:40:00,11
2019-11-26 20:41:00,15
2019-11-26 20:42:00,4
2019-11-26 20:43:00,9
2019-11-26 20:44:00,13
2019-11-26 20:45:00,10
2019-11-26 20:46:00,8
2019-11-26 20:47:00,4
2019-11-26 20:48:00,10
2019-11-26 20:49:00,12
2019-11-26 20:50:00,18
2019-11-26 20:51:00,10
2019-11-26 20:53:00,6
2019-11-26 20:54:00,10
2019-11-26 20:55:00,10
2019-11-26 20:56:00,6
2019-11-26 20:57:00,10
2019-11-26 20:58:00,4
2019-11-26 20:59:00,8
2019-11-26 21:00:00,13
2019-11-26 21:01:00,15
2019-11-26 21:02:00,13
2019-11-26 21:03:00,5
2019-11-26 21:04:00,10
2019-11-26 21:05:00,10
2019-11-26 21:06:00,16
2019-11-26 21:07:00,10
2019-11-26 21:10:00,4
2019-11-26 21:11:00,16
2019-11-26 21:12:00,15
2019-11-26 21:13:00,11
2019-11-26 21:14:00,6
2019-11-26 21:15:00,4
2019-11-26 21:17:00,6
2019-11-26 21:18:00,12
2019-11-26 21:19:00,14
2019-11-26 21:20:00,14
2019-11-26 21:21:00,6
2019-11-26 21:23:00,3
2019-11-26 21:24:00,11
2019-11-26 21:25:00,16
2019-11-26 21:26:00,10
2019-11-26 21:27:00,8
2019-11-26 21:28:00,4
2019-11-26 21:29:00,13
2019-11-26 21:30:00,9
2019-11-26 21:31:00,17
2019-11-26 21:32:00,17
2019-11-26 21:33:00,18
2019-11-26 21:34:00,10
2019-11-26 21:35:00,10
2019-11-26 21:36:00,9
2019-11-26 21:37:00,7
2019-11-26 21:38:00,6
2019-11-26 21:39:00,6
2019-11-26 21:40:00,10
2019-11-26 21:41:00,12
2019-11-26 21:42:00,14
2019-11-26 21:43:00,10
2019-11-26 21:44:00,6
2019-11-26 21:46:00,6
2019-11-26 21:47:00,12
2019-11-26 21:48:00,16
2019-11-26 21:49:00,11
2019-11-26 21:50:00,5
2019-11-26 21:51:00,2
2019-11-26 21:52:00,12
2019-11-26 21:53:00,14
2019-11-26 21:54:00,14
2019-11-26 21:55:00,14
2019-11-26 21:56:00,7
2019-11-26 21:57:00,7
2019-11-26 21:58:00,8
2019-11-26 21:59:00,10
2019-11-26 22:00:00,6
2019-11-26 22:01:00,14
2019-11-26 22:02:00,15
2019-11-26 22:03:00,9
2019-11-26 22:04:00,4
2019-11-26 22:05:00,14
2019-11-26 22:06:00,14
2019-11-26 22:07:00,16
2019-11-26 22:08:00,11
2019-11-26 22:09:00,8
2019-11-26 22:10:00,8
2019-11-26 22:11:00,8
2019-11-26 22:12:00,14
2019-11-26 22:13:00,4
2019-11-26 22:14:00,8
2019-11-26 22:15:00,11
2019-11-26 22:16:00,11
2019-11-26 22:17:00,10
2019-11-26 22:18:00,4
2019-11-26 22:20:00,8
2019-11-26 22:21:00,11
2019-11-26 22:22:00,17
2019-11-26 22:23:00,10
2019-11-26 22:24:00,4
2019-11-26 22:25:00,6
2019-11-26 22:26:00,6
2019-11-26 22:27:00,12
2019-11-26 22:28:00,8
2019-11-26 22:29:00,10
2019-11-26 22:30:00,8
2019-11-26 22:31:00,6
2019-11-26 22:32:00,8
2019-11-26 22:33:00,9
2019-11-26 22:34:00,5
2019-11-26 22:37:00,4
2019-11-26 22:38:00,10
2019-11-26 22:39:00,13
2019-11-26 22:40:00,13
2019-11-26 22:41:00,12
2019-11-26 22:42:00,4
2019-11-26 22:43:00,2
2019-11-26 22:44:00,4
2019-11-26 22:45:00,8
2019-11-26 22:46:00,16
2019-11-26 22:47:00,2
2019-11-26 22:48:00,8
2019-11-26 22:49:00,4
2019-11-26 22:50:00,4
2019-11-26 22:51:00,8
2019-11-26 22:52:00,16
2019-11-26 22:53:00,6
2019-11-26 22:56:00,4
2019-11-26 22:57:00,4
2019-11-26 22:58:00,12
2019-11-26 22:59:00,8
2019-11-26 23:00:00,2
2019-11-26 23:02:00,8
2019-11-26 23:03:00,10
2019-11-26 23:04:00,14
2019-11-26 23:05:00,6
2019-11-26 23:06:00,8
2019-11-26 23:09:00,2
2019-11-26 23:10:00,13
2019-11-26 23:11:00,13
2019-11-26 23:12:00,12
2019-11-26 23:13:00,2
2019-11-26 23:17:00,8
2019-11-26 23:18:00,10
2019-11-26 23:19:00,12
2019-11-26 23:20:00,16
2019-11-26 23:21:00,10
2019-11-26 23:22:00,2
2019-11-26 23:25:00,3
2019-11-26 23:26:00,5
2019-11-26 23:27:00,10
2019-11-26 23:28:00,2
2019-11-26 23:29:00,10
2019-11-26 23:30:00,5
2019-11-26 23:31:00,9
2019-11-26 23:32:00,12
2019-11-26 23:33:00,6
2019-11-26 23:34:00,8
2019-11-26 23:35:00,6
2019-11-26 23:36:00,6
2019-11-26 23:37:00,2
2019-11-26 23:40:00,5
2019-11-26 23:41:00,9
2019-11-26 23:42:00,9
2019-11-26 23:43:00,7
2019-11-26 23:44:00,6
2019-11-26 23:45:00,8
2019-11-26 23:46:00,9
2019-11-26 23:47:00,17
2019-11-26 23:48:00,14
2019-11-26 23:49:00,10
2019-11-26 23:50:00,4
2019-11-26 23:52:00,2
2019-11-26 23:53:00,4
2019-11-26 23:54:00,6
2019-11-26 23:55:00,10
2019-11-26 23:56:00,8
2019-11-26 23:57:00,8
2019-11-26 23:58:00,2
