25,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-11-26 00:00:00,1
2019-11-26 00:01:00,1
2019-11-26 00:39:00,1
2019-11-26 01:18:00,1
2019-11-26 01:19:00,2
2019-11-26 01:20:00,1
2019-11-26 01:22:00,1
2019-11-26 01:27:00,1
2019-11-26 03:58:00,1
2019-11-26 05:55:00,1
2019-11-26 06:24:00,1
2019-11-26 06:27:00,2
2019-11-26 06:29:00,1
2019-11-26 06:30:00,1
2019-11-26 06:33:00,1
2019-11-26 06:38:00,1
2019-11-26 12:31:00,1
2019-11-26 13:26:00,1
2019-11-26 18:21:00,1
2019-11-26 20:03:00,2
2019-11-26 20:59:00,1
2019-11-26 22:27:00,1
