79,select * from XCRedshift where specObjId=#
2019-11-26 01:31:00,5
2019-11-26 01:32:00,13
2019-11-26 02:53:00,1
2019-11-26 04:01:00,1
2019-11-26 04:41:00,1
2019-11-26 05:14:00,1
2019-11-26 05:17:00,1
2019-11-26 05:28:00,2
2019-11-26 07:26:00,1
2019-11-26 09:13:00,1
2019-11-26 09:16:00,2
2019-11-26 10:08:00,1
2019-11-26 10:11:00,1
2019-11-26 11:01:00,1
2019-11-26 11:04:00,1
2019-11-26 11:27:00,1
2019-11-26 12:14:00,1
2019-11-26 12:32:00,1
2019-11-26 13:42:00,1
2019-11-26 15:16:00,1
2019-11-26 17:02:00,1
2019-11-26 17:40:00,1
2019-11-26 17:55:00,1
2019-11-26 17:58:00,8
2019-11-26 17:59:00,2
2019-11-26 18:34:00,5
2019-11-26 19:02:00,1
2019-11-26 19:05:00,1
2019-11-26 19:23:00,1
2019-11-26 19:25:00,2
2019-11-26 19:47:00,1
2019-11-26 19:59:00,1
2019-11-26 20:49:00,1
2019-11-26 20:51:00,1
2019-11-26 20:58:00,1
2019-11-26 21:30:00,1
2019-11-26 22:03:00,1
2019-11-26 22:04:00,1
2019-11-26 22:07:00,1
2019-11-26 22:27:00,1
2019-11-26 22:29:00,1
2019-11-26 23:20:00,2
2019-11-26 23:27:00,1
2019-11-26 23:29:00,1
2019-11-26 23:33:00,1
2019-11-26 23:38:00,1
2019-11-26 23:51:00,1
