201,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-11-26 00:45:00,1
2019-11-26 00:51:00,9
2019-11-26 00:54:00,9
2019-11-26 01:45:00,1
2019-11-26 02:45:00,1
2019-11-26 02:59:00,9
2019-11-26 03:14:00,9
2019-11-26 03:30:00,9
2019-11-26 03:44:00,1
2019-11-26 04:45:00,1
2019-11-26 05:45:00,1
2019-11-26 06:22:00,3
2019-11-26 06:23:00,6
2019-11-26 06:45:00,1
2019-11-26 06:47:00,1
2019-11-26 07:45:00,1
2019-11-26 08:45:00,1
2019-11-26 10:45:00,1
2019-11-26 11:05:00,2
2019-11-26 11:14:00,1
2019-11-26 11:15:00,1
2019-11-26 11:18:00,3
2019-11-26 11:19:00,1
2019-11-26 11:20:00,3
2019-11-26 11:21:00,2
2019-11-26 11:22:00,2
2019-11-26 11:23:00,1
2019-11-26 11:29:00,12
2019-11-26 11:30:00,2
2019-11-26 11:31:00,3
2019-11-26 11:40:00,1
2019-11-26 11:41:00,2
2019-11-26 11:42:00,3
2019-11-26 11:43:00,10
2019-11-26 11:44:00,1
2019-11-26 11:45:00,2
2019-11-26 11:46:00,1
2019-11-26 11:47:00,2
2019-11-26 11:58:00,1
2019-11-26 11:59:00,2
2019-11-26 12:00:00,2
2019-11-26 12:01:00,1
2019-11-26 12:02:00,2
2019-11-26 12:03:00,1
2019-11-26 12:04:00,1
2019-11-26 12:16:00,1
2019-11-26 12:17:00,2
2019-11-26 12:18:00,1
2019-11-26 12:19:00,2
2019-11-26 12:20:00,2
2019-11-26 12:21:00,1
2019-11-26 12:22:00,1
2019-11-26 12:24:00,9
2019-11-26 12:45:00,1
2019-11-26 13:25:00,9
2019-11-26 13:35:00,9
2019-11-26 13:45:00,1
2019-11-26 14:15:00,9
2019-11-26 14:39:00,9
2019-11-26 14:41:00,9
2019-11-26 14:45:00,1
2019-11-26 15:45:00,1
2019-11-26 16:45:00,1
2019-11-26 17:45:00,1
2019-11-26 18:45:00,1
