352,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-03-30 00:05:00,2
2019-03-30 00:09:00,1
2019-03-30 00:10:00,1
2019-03-30 00:12:00,2
2019-03-30 00:17:00,2
2019-03-30 00:20:00,2
2019-03-30 00:25:00,2
2019-03-30 00:32:00,2
2019-03-30 00:36:00,2
2019-03-30 00:40:00,2
2019-03-30 00:43:00,1
2019-03-30 00:44:00,1
2019-03-30 00:47:00,2
2019-03-30 00:52:00,2
2019-03-30 00:55:00,2
2019-03-30 00:58:00,1
2019-03-30 00:59:00,1
2019-03-30 01:02:00,1
2019-03-30 01:03:00,1
2019-03-30 02:39:00,1
2019-03-30 02:40:00,1
2019-03-30 02:44:00,2
2019-03-30 02:49:00,2
2019-03-30 02:53:00,2
2019-03-30 03:00:00,1
2019-03-30 03:01:00,1
2019-03-30 03:05:00,2
2019-03-30 03:13:00,1
2019-03-30 03:14:00,1
2019-03-30 03:20:00,2
2019-03-30 03:24:00,2
2019-03-30 03:29:00,2
2019-03-30 03:32:00,2
2019-03-30 03:51:00,1
2019-03-30 03:52:00,1
2019-03-30 04:01:00,1
2019-03-30 04:02:00,1
2019-03-30 04:06:00,1
2019-03-30 04:07:00,1
2019-03-30 04:11:00,1
2019-03-30 04:12:00,1
2019-03-30 04:17:00,1
2019-03-30 04:18:00,1
2019-03-30 04:26:00,1
2019-03-30 04:27:00,1
2019-03-30 04:29:00,1
2019-03-30 04:30:00,1
2019-03-30 04:33:00,2
2019-03-30 04:36:00,2
2019-03-30 04:39:00,1
2019-03-30 04:40:00,1
2019-03-30 04:43:00,2
2019-03-30 04:59:00,2
2019-03-30 05:11:00,2
2019-03-30 05:15:00,2
2019-03-30 05:18:00,1
2019-03-30 05:19:00,1
2019-03-30 05:23:00,1
2019-03-30 05:24:00,1
2019-03-30 05:27:00,2
2019-03-30 05:32:00,1
2019-03-30 05:33:00,1
2019-03-30 05:36:00,2
2019-03-30 05:38:00,2
2019-03-30 05:41:00,1
2019-03-30 05:42:00,1
2019-03-30 05:47:00,2
2019-03-30 06:00:00,2
2019-03-30 06:05:00,2
2019-03-30 06:08:00,2
2019-03-30 06:12:00,2
2019-03-30 06:18:00,2
2019-03-30 06:21:00,2
2019-03-30 06:25:00,1
2019-03-30 06:26:00,1
2019-03-30 06:28:00,1
2019-03-30 06:29:00,1
2019-03-30 06:33:00,2
2019-03-30 06:38:00,2
2019-03-30 06:43:00,2
2019-03-30 06:53:00,1
2019-03-30 06:54:00,1
2019-03-30 06:56:00,1
2019-03-30 06:57:00,1
2019-03-30 07:01:00,2
2019-03-30 07:04:00,1
2019-03-30 07:05:00,1
2019-03-30 07:12:00,1
2019-03-30 07:13:00,1
2019-03-30 07:16:00,1
2019-03-30 07:17:00,1
2019-03-30 07:20:00,1
2019-03-30 07:21:00,1
2019-03-30 07:25:00,2
2019-03-30 07:29:00,1
2019-03-30 07:30:00,1
2019-03-30 07:33:00,2
2019-03-30 07:40:00,1
2019-03-30 07:41:00,1
2019-03-30 07:46:00,2
2019-03-30 07:51:00,2
2019-03-30 07:56:00,2
2019-03-30 08:03:00,2
2019-03-30 08:08:00,1
2019-03-30 08:09:00,1
2019-03-30 08:16:00,2
2019-03-30 08:21:00,2
2019-03-30 08:25:00,2
2019-03-30 08:29:00,2
2019-03-30 08:32:00,2
2019-03-30 08:38:00,2
2019-03-30 08:45:00,2
2019-03-30 08:51:00,2
2019-03-30 09:08:00,1
2019-03-30 09:09:00,1
2019-03-30 09:11:00,1
2019-03-30 09:12:00,1
2019-03-30 09:14:00,2
2019-03-30 09:18:00,2
2019-03-30 09:21:00,1
2019-03-30 09:23:00,1
2019-03-30 09:25:00,1
2019-03-30 09:27:00,1
2019-03-30 09:30:00,1
2019-03-30 09:31:00,1
2019-03-30 09:37:00,1
2019-03-30 09:38:00,1
2019-03-30 09:45:00,2
2019-03-30 09:53:00,2
2019-03-30 10:00:00,1
2019-03-30 10:01:00,1
2019-03-30 10:04:00,2
2019-03-30 10:08:00,2
2019-03-30 10:14:00,1
2019-03-30 10:15:00,1
2019-03-30 10:18:00,1
2019-03-30 10:19:00,1
2019-03-30 10:21:00,2
2019-03-30 10:24:00,2
2019-03-30 10:26:00,2
2019-03-30 10:29:00,1
2019-03-30 10:30:00,1
2019-03-30 10:33:00,1
2019-03-30 10:34:00,1
2019-03-30 10:36:00,1
2019-03-30 10:37:00,1
2019-03-30 10:40:00,2
2019-03-30 11:00:00,1
2019-03-30 11:01:00,1
2019-03-30 11:23:00,1
2019-03-30 11:24:00,1
2019-03-30 11:28:00,1
2019-03-30 11:29:00,1
2019-03-30 11:31:00,2
2019-03-30 11:34:00,2
2019-03-30 11:38:00,1
2019-03-30 11:39:00,1
2019-03-30 11:42:00,1
2019-03-30 11:43:00,1
2019-03-30 11:45:00,1
2019-03-30 11:46:00,1
2019-03-30 11:48:00,2
2019-03-30 11:52:00,1
2019-03-30 11:53:00,1
2019-03-30 11:56:00,1
2019-03-30 11:57:00,1
2019-03-30 12:03:00,2
2019-03-30 12:07:00,2
2019-03-30 12:10:00,1
2019-03-30 12:11:00,1
2019-03-30 12:18:00,1
2019-03-30 12:19:00,1
2019-03-30 12:22:00,2
2019-03-30 12:25:00,1
2019-03-30 12:26:00,1
2019-03-30 12:28:00,1
2019-03-30 12:29:00,1
2019-03-30 12:31:00,1
2019-03-30 12:32:00,1
2019-03-30 12:54:00,1
2019-03-30 12:55:00,1
2019-03-30 13:03:00,1
2019-03-30 13:04:00,1
2019-03-30 13:07:00,1
2019-03-30 13:08:00,1
2019-03-30 13:09:00,1
2019-03-30 13:10:00,1
2019-03-30 13:12:00,1
2019-03-30 13:13:00,1
2019-03-30 13:16:00,1
2019-03-30 13:17:00,1
2019-03-30 13:19:00,2
2019-03-30 13:22:00,2
2019-03-30 13:24:00,1
2019-03-30 13:25:00,1
2019-03-30 13:30:00,1
2019-03-30 13:31:00,1
2019-03-30 13:39:00,1
2019-03-30 13:40:00,1
2019-03-30 13:43:00,2
2019-03-30 13:46:00,1
2019-03-30 13:47:00,1
2019-03-30 13:57:00,2
2019-03-30 14:06:00,1
2019-03-30 14:07:00,1
2019-03-30 14:16:00,2
2019-03-30 14:29:00,1
2019-03-30 14:30:00,1
2019-03-30 14:36:00,1
2019-03-30 14:37:00,1
2019-03-30 14:48:00,1
2019-03-30 14:49:00,1
2019-03-30 15:03:00,1
2019-03-30 15:04:00,1
2019-03-30 15:10:00,2
2019-03-30 15:18:00,1
2019-03-30 15:19:00,1
2019-03-30 15:26:00,1
2019-03-30 15:27:00,1
2019-03-30 15:33:00,1
2019-03-30 15:34:00,1
2019-03-30 15:43:00,2
2019-03-30 15:56:00,1
2019-03-30 15:57:00,1
2019-03-30 16:07:00,2
2019-03-30 16:19:00,2
2019-03-30 16:36:00,1
2019-03-30 16:37:00,1
2019-03-30 16:50:00,1
2019-03-30 16:51:00,1
2019-03-30 17:08:00,2
2019-03-30 17:19:00,2
2019-03-30 17:37:00,1
2019-03-30 17:38:00,1
2019-03-30 17:52:00,1
2019-03-30 17:53:00,1
2019-03-30 18:05:00,1
2019-03-30 18:06:00,1
2019-03-30 18:22:00,1
2019-03-30 18:24:00,1
2019-03-30 18:37:00,1
2019-03-30 18:38:00,1
2019-03-30 18:46:00,1
2019-03-30 18:47:00,1
2019-03-30 19:00:00,2
2019-03-30 19:11:00,1
2019-03-30 19:12:00,1
2019-03-30 19:24:00,2
2019-03-30 19:35:00,1
2019-03-30 19:36:00,1
2019-03-30 19:42:00,1
2019-03-30 19:43:00,1
2019-03-30 19:59:00,2
2019-03-30 20:07:00,2
2019-03-30 20:19:00,1
2019-03-30 20:20:00,1
2019-03-30 20:32:00,1
2019-03-30 20:33:00,1
2019-03-30 20:44:00,2
2019-03-30 20:59:00,1
2019-03-30 21:00:00,1
2019-03-30 21:13:00,1
2019-03-30 21:14:00,1
2019-03-30 21:26:00,2
2019-03-30 21:38:00,2
