238,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-03-30 03:50:00,1
2019-03-30 04:49:00,2
2019-03-30 05:56:00,7
2019-03-30 05:57:00,14
2019-03-30 06:52:00,9
2019-03-30 07:53:00,13
2019-03-30 08:52:00,5
2019-03-30 08:53:00,9
2019-03-30 08:56:00,1
2019-03-30 09:50:00,6
2019-03-30 09:51:00,3
2019-03-30 10:02:00,1
2019-03-30 10:51:00,5
2019-03-30 10:52:00,1
2019-03-30 10:56:00,1
2019-03-30 11:00:00,1
2019-03-30 11:17:00,1
2019-03-30 11:20:00,1
2019-03-30 11:55:00,1
2019-03-30 11:56:00,13
2019-03-30 11:57:00,11
2019-03-30 12:04:00,1
2019-03-30 12:54:00,1
2019-03-30 12:55:00,7
2019-03-30 12:56:00,16
2019-03-30 12:57:00,2
2019-03-30 13:01:00,1
2019-03-30 13:02:00,2
2019-03-30 13:03:00,3
2019-03-30 13:05:00,2
2019-03-30 13:07:00,2
2019-03-30 13:10:00,1
2019-03-30 13:11:00,1
2019-03-30 13:12:00,2
2019-03-30 13:15:00,1
2019-03-30 13:17:00,2
2019-03-30 13:19:00,2
2019-03-30 13:23:00,1
2019-03-30 13:27:00,1
2019-03-30 13:28:00,1
2019-03-30 13:29:00,1
2019-03-30 13:31:00,3
2019-03-30 13:32:00,3
2019-03-30 13:33:00,1
2019-03-30 13:34:00,1
2019-03-30 13:36:00,1
2019-03-30 13:37:00,1
2019-03-30 13:38:00,3
2019-03-30 13:39:00,1
2019-03-30 13:41:00,1
2019-03-30 13:45:00,2
2019-03-30 13:48:00,2
2019-03-30 13:50:00,1
2019-03-30 13:51:00,1
2019-03-30 13:53:00,1
2019-03-30 13:54:00,2
2019-03-30 13:56:00,1
2019-03-30 13:58:00,2
2019-03-30 14:00:00,3
2019-03-30 14:01:00,1
2019-03-30 14:02:00,3
2019-03-30 14:04:00,1
2019-03-30 14:05:00,1
2019-03-30 14:07:00,1
2019-03-30 14:11:00,2
2019-03-30 14:15:00,1
2019-03-30 14:24:00,3
2019-03-30 14:25:00,1
2019-03-30 14:27:00,1
2019-03-30 14:28:00,2
2019-03-30 14:31:00,2
2019-03-30 14:33:00,3
2019-03-30 14:41:00,1
2019-03-30 14:42:00,2
2019-03-30 14:43:00,1
2019-03-30 14:45:00,2
2019-03-30 14:46:00,1
2019-03-30 14:47:00,1
2019-03-30 14:49:00,2
2019-03-30 14:51:00,2
2019-03-30 14:54:00,3
2019-03-30 14:56:00,2
2019-03-30 14:59:00,1
2019-03-30 15:01:00,1
2019-03-30 15:02:00,1
2019-03-30 15:03:00,2
2019-03-30 15:06:00,1
2019-03-30 15:10:00,2
2019-03-30 15:11:00,1
2019-03-30 18:20:00,1
2019-03-30 19:01:00,1
2019-03-30 21:38:00,1
2019-03-30 21:40:00,1
