96,select * from fDocFunctionParams(&&&)
2019-03-30 01:42:00,1
2019-03-30 01:56:00,1
2019-03-30 03:32:00,1
2019-03-30 04:07:00,1
2019-03-30 04:44:00,1
2019-03-30 06:43:00,1
2019-03-30 08:30:00,1
2019-03-30 08:45:00,1
2019-03-30 11:54:00,1
2019-03-30 12:06:00,1
2019-03-30 12:10:00,1
2019-03-30 12:30:00,1
2019-03-30 12:39:00,1
2019-03-30 13:33:00,1
2019-03-30 13:47:00,1
2019-03-30 14:05:00,1
2019-03-30 14:07:00,1
2019-03-30 14:17:00,1
2019-03-30 14:18:00,1
2019-03-30 14:29:00,1
2019-03-30 14:36:00,2
2019-03-30 15:05:00,1
2019-03-30 15:08:00,1
2019-03-30 16:20:00,1
2019-03-30 17:22:00,1
2019-03-30 17:51:00,1
2019-03-30 18:15:00,1
2019-03-30 18:17:00,1
2019-03-30 18:30:00,1
2019-03-30 18:39:00,1
2019-03-30 18:52:00,1
2019-03-30 19:30:00,1
2019-03-30 19:49:00,1
2019-03-30 20:53:00,16
2019-03-30 21:07:00,15
2019-03-30 21:08:00,1
2019-03-30 21:18:00,1
2019-03-30 21:36:00,8
2019-03-30 21:37:00,4
2019-03-30 21:43:00,3
2019-03-30 21:44:00,4
2019-03-30 21:45:00,5
2019-03-30 22:18:00,1
2019-03-30 22:27:00,2
2019-03-30 22:28:00,1
2019-03-30 23:48:00,1
