1,"SELECT s.SpecObjID, s.z  FROM SpecObj as s JOIN SpecLine as L ON s.SpecObjID = L.specObjID WHERE (L.LineID = #) and L.ew/nullif(L.ewErr,#)>#"
2019-05-30 06:03:00,1
