133,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-05-30 12:38:00,2
2019-05-30 12:39:00,2
2019-05-30 12:40:00,2
2019-05-30 12:42:00,2
2019-05-30 13:02:00,1
2019-05-30 13:03:00,1
2019-05-30 13:04:00,2
2019-05-30 13:06:00,1
2019-05-30 13:55:00,2
2019-05-30 13:56:00,2
2019-05-30 13:57:00,4
2019-05-30 14:07:00,2
2019-05-30 14:08:00,2
2019-05-30 14:10:00,2
2019-05-30 14:12:00,2
2019-05-30 14:32:00,2
2019-05-30 14:33:00,2
2019-05-30 14:34:00,2
2019-05-30 14:36:00,2
2019-05-30 15:06:00,2
2019-05-30 15:07:00,2
2019-05-30 15:08:00,2
2019-05-30 15:10:00,2
2019-05-30 15:29:00,2
2019-05-30 15:30:00,4
2019-05-30 15:31:00,2
2019-05-30 15:34:00,2
2019-05-30 15:35:00,2
2019-05-30 15:36:00,2
2019-05-30 15:38:00,2
2019-05-30 16:05:00,2
2019-05-30 16:06:00,2
2019-05-30 16:07:00,2
2019-05-30 16:09:00,2
2019-05-30 16:21:00,4
2019-05-30 16:22:00,2
2019-05-30 16:23:00,2
2019-05-30 16:27:00,2
2019-05-30 16:29:00,2
2019-05-30 16:30:00,2
2019-05-30 16:32:00,2
2019-05-30 16:41:00,2
2019-05-30 16:42:00,2
2019-05-30 16:43:00,2
2019-05-30 16:45:00,2
2019-05-30 16:54:00,2
2019-05-30 16:55:00,2
2019-05-30 16:57:00,2
2019-05-30 16:58:00,2
2019-05-30 18:09:00,2
2019-05-30 18:10:00,2
2019-05-30 18:11:00,2
2019-05-30 18:13:00,2
2019-05-30 18:23:00,2
2019-05-30 18:24:00,2
2019-05-30 18:25:00,2
2019-05-30 18:27:00,2
2019-05-30 18:36:00,2
2019-05-30 18:37:00,2
2019-05-30 18:38:00,2
2019-05-30 18:40:00,2
2019-05-30 18:48:00,2
2019-05-30 18:50:00,2
2019-05-30 18:51:00,2
2019-05-30 18:53:00,2
