1,"SELECT s.SpecObjID, s.z into mydb.FEG from SpecObj as s JOIN SpecLineAll as L ON s.SpecObjID = L.specObjID WHERE (L.LineID = #) and L.ew/nullif(L.ewErr,#)>#"
2019-05-30 06:06:00,1
