1,"SELECT   f.id, f.ra, f.dec,    p.objid, p.run, p.rerun, p.camcol, p.field, p.obj,   s.plate, s.mjd, s.fiberID into mydb.MyTable from MyDB.FIRST_Reduced_#p0#deg AS f   CROSS APPLY dbo.fGetNearestObjEq(f.ra, f.dec, #) AS x    JOIN PhotoObjAll p ON x.objID = p.objID   JOIN SpecObjAll s ON p.objID = s.bestObjID"
2019-05-30 01:37:00,1
