1,"SELECT ph.ra, ph.dec, dbo.fGetNearestObjIdAllEq(p.ra,p.#dec,p.#SearchRadius) as match1 INTO MyDB.redmappermatch1    From MyDB.redmapper1 p, PhotoObj ph       where    ph.petroMag_i< p.#i"
2019-05-30 12:46:00,1
