11,"select p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.z as redshift from galaxy p, specobj s, dbo.fgetNearByObjEq(#, #,#) n where p.objid=s.bestobjid and p.objid=n.objid and s.bestobjid=n.objid"
2019-05-30 07:08:00,1
2019-05-30 07:10:00,1
2019-05-30 07:11:00,1
2019-05-30 07:12:00,1
2019-05-30 07:13:00,1
2019-05-30 07:14:00,1
2019-05-30 07:15:00,1
2019-05-30 07:19:00,1
2019-05-30 07:20:00,1
2019-05-30 07:22:00,1
2019-05-30 07:24:00,1
