1,"SELECT s.plate, MIN(s.ra), MAX(s.ra), MIN(s.dec), MAX(s.dec), MIN(elodieFeH) FROM SpecObj  AS s WHERE s.plate IN (#, #, #, #, # , #, #, #, #, #, #, #, #, #, #, #, #, #, #, #, #, #, #, #, #, #, #, #, #, #, #) GROUP BY s.plate ORDER BY s.plate"
2019-05-30 18:00:00,1
