13,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-05-30 14:28:00,1
2019-05-30 14:38:00,1
2019-05-30 14:46:00,1
2019-05-30 14:54:00,1
2019-05-30 15:02:00,1
2019-05-30 15:10:00,1
2019-05-30 15:18:00,1
2019-05-30 15:23:00,1
2019-05-30 15:26:00,1
2019-05-30 15:34:00,1
2019-05-30 15:37:00,1
2019-05-30 15:44:00,1
2019-05-30 15:55:00,1
