1,"SELECT ph.ra, ph.dec     From MyDB.redmapper1 p, PhotoObj ph   JOIN dbo.fGetNearbyObjEq(p.ra, p.#dec, p.#SearchRadius) match1 ON ph.objID = match1.objID    where    ph.petroMag_i< p.#i"
2019-05-30 12:27:00,1
