1,"SELECT s.SpecObjID, s.z, L.ew, K.ew  FROM SpecObj as s RIGHT JOIN SpecLineAll as L ON s.SpecObjID = L.specObjID WHERE (L.LineID = #) and L.ew/nullif(L.ewErr,#)># RIGHT JOIN SpecLineAll as K ON s.SpecObjID = K.specObjID WHERE (K.LineID = #) and K.ew/nullif(K.ewErr,#)>#"
2019-05-30 06:17:00,1
