1,"SELECT count(*), objID, ra, dec, cModelMag_g,cModelMag_i  FROM Galaxy  WHERE ra BETWEEN # AND #    AND dec < #   AND cModelMag_g BETWEEN # AND #   AND cModelMag_i BETWEEN # AND #"
2019-11-12 09:17:00,1
