1,"SELECT DISTINCT s.ra, s.dec, s.objid, s.specobjid, s.instrument FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-11-12 15:30:00,1
