2881,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-11-12 01:18:00,1
2019-11-12 01:19:00,2
2019-11-12 01:47:00,1
2019-11-12 02:20:00,1
2019-11-12 02:22:00,2
2019-11-12 03:33:00,1
2019-11-12 03:35:00,1
2019-11-12 05:16:00,1
2019-11-12 05:35:00,1
2019-11-12 06:29:00,9
2019-11-12 06:30:00,17
2019-11-12 06:31:00,18
2019-11-12 06:32:00,18
2019-11-12 06:33:00,18
2019-11-12 06:34:00,18
2019-11-12 06:35:00,18
2019-11-12 06:36:00,18
2019-11-12 06:37:00,18
2019-11-12 06:38:00,19
2019-11-12 06:39:00,19
2019-11-12 06:40:00,9
2019-11-12 07:01:00,16
2019-11-12 07:02:00,17
2019-11-12 07:03:00,17
2019-11-12 07:04:00,17
2019-11-12 07:05:00,18
2019-11-12 07:06:00,16
2019-11-12 07:07:00,18
2019-11-12 07:08:00,18
2019-11-12 07:09:00,19
2019-11-12 07:10:00,17
2019-11-12 07:11:00,18
2019-11-12 07:12:00,10
2019-11-12 07:32:00,18
2019-11-12 07:33:00,17
2019-11-12 07:34:00,17
2019-11-12 07:35:00,17
2019-11-12 07:36:00,17
2019-11-12 07:37:00,18
2019-11-12 07:38:00,18
2019-11-12 07:39:00,17
2019-11-12 07:40:00,17
2019-11-12 07:41:00,17
2019-11-12 07:42:00,18
2019-11-12 07:43:00,9
2019-11-12 07:51:00,2
2019-11-12 07:52:00,17
2019-11-12 07:53:00,18
2019-11-12 07:54:00,17
2019-11-12 07:55:00,12
2019-11-12 08:14:00,11
2019-11-12 08:15:00,18
2019-11-12 08:16:00,17
2019-11-12 08:17:00,17
2019-11-12 08:18:00,18
2019-11-12 08:19:00,18
2019-11-12 08:20:00,17
2019-11-12 08:21:00,17
2019-11-12 08:24:00,7
2019-11-12 08:25:00,1
2019-11-12 08:30:00,6
2019-11-12 08:31:00,17
2019-11-12 08:32:00,17
2019-11-12 08:33:00,15
2019-11-12 08:54:00,10
2019-11-12 08:55:00,17
2019-11-12 08:56:00,18
2019-11-12 08:57:00,12
2019-11-12 08:58:00,15
2019-11-12 08:59:00,16
2019-11-12 09:00:00,9
2019-11-12 09:01:00,10
2019-11-12 09:02:00,4
2019-11-12 09:03:00,8
2019-11-12 09:04:00,1
2019-11-12 09:05:00,18
2019-11-12 09:06:00,14
2019-11-12 09:07:00,10
2019-11-12 09:08:00,3
2019-11-12 09:09:00,3
2019-11-12 09:10:00,9
2019-11-12 09:11:00,10
2019-11-12 09:12:00,7
2019-11-12 09:21:00,2
2019-11-12 09:28:00,11
2019-11-12 09:29:00,16
2019-11-12 09:30:00,17
2019-11-12 09:31:00,6
2019-11-12 09:32:00,5
2019-11-12 09:33:00,15
2019-11-12 09:34:00,14
2019-11-12 09:35:00,15
2019-11-12 09:36:00,14
2019-11-12 09:37:00,13
2019-11-12 09:38:00,12
2019-11-12 10:09:00,2
2019-11-12 10:10:00,14
2019-11-12 10:11:00,12
2019-11-12 10:12:00,14
