2,"SELECT p.run,p.rerun,p.camCol,p.field,p.obj FROM BESTDR7..PhotoObj AS p 	JOIN dbo.fGetObjFromRect(#,#,#,#) AS b ON p.objID = b.objID  WHERE  ( p.type = # OR p.type = #)"
2019-11-12 19:21:00,2
