29,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID  AND p.u BETWEEN # AND # AND p.g BETWEEN # AND # AND p.r BETWEEN # AND # AND p.i BETWEEN # AND # AND p.z BETWEEN # AND #"
2019-11-12 14:32:00,1
2019-11-12 14:33:00,1
2019-11-12 14:55:00,1
2019-11-12 14:57:00,1
2019-11-12 14:58:00,1
2019-11-12 14:59:00,1
2019-11-12 15:00:00,2
2019-11-12 15:02:00,1
2019-11-12 15:03:00,1
2019-11-12 15:05:00,1
2019-11-12 15:07:00,1
2019-11-12 15:08:00,1
2019-11-12 15:09:00,1
2019-11-12 15:10:00,1
2019-11-12 15:11:00,1
2019-11-12 15:12:00,1
2019-11-12 15:13:00,1
2019-11-12 15:14:00,1
2019-11-12 15:15:00,1
2019-11-12 15:16:00,1
2019-11-12 15:17:00,1
2019-11-12 15:18:00,1
2019-11-12 15:19:00,1
2019-11-12 15:20:00,1
2019-11-12 15:26:00,1
2019-11-12 15:27:00,1
2019-11-12 15:28:00,2
