956,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-11-12 00:12:00,42
2019-11-12 00:30:00,1
2019-11-12 01:06:00,56
2019-11-12 01:36:00,18
2019-11-12 04:49:00,1
2019-11-12 05:19:00,42
2019-11-12 05:20:00,42
2019-11-12 05:43:00,18
2019-11-12 06:17:00,42
2019-11-12 07:25:00,42
2019-11-12 08:33:00,18
2019-11-12 08:35:00,44
2019-11-12 09:48:00,32
2019-11-12 09:49:00,42
2019-11-12 11:32:00,42
2019-11-12 12:14:00,42
2019-11-12 13:05:00,42
2019-11-12 14:12:00,42
2019-11-12 16:12:00,42
2019-11-12 17:02:00,18
2019-11-12 17:48:00,56
2019-11-12 18:25:00,1
2019-11-12 18:26:00,1
2019-11-12 18:28:00,1
2019-11-12 18:34:00,1
2019-11-12 19:24:00,42
2019-11-12 19:51:00,42
2019-11-12 21:45:00,18
2019-11-12 22:44:00,42
2019-11-12 22:58:00,42
2019-11-12 23:31:00,42
