83,"SELECT p.u, p.g, p.r, p.i, p.z, p.err_u, p.err_g, p.err_r, p.err_i, p.err_z, psfFlux_u, psfFlux_g, psfFlux_r, psfFlux_i, psfFlux_z, psfFluxIvar_u, psfFluxIvar_g, psfFluxIvar_r, psfFluxIvar_i, psfFluxIvar_z FROM PhotoObj p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND p.run = # AND p.rerun = # AND p.camcol = # AND p.field = #"
2019-11-12 15:56:00,2
2019-11-12 15:57:00,8
2019-11-12 15:58:00,10
2019-11-12 16:00:00,10
2019-11-12 16:02:00,10
2019-11-12 16:04:00,10
2019-11-12 16:06:00,10
2019-11-12 16:07:00,3
2019-11-12 16:09:00,10
2019-11-12 16:11:00,10
