69,select distinct parent from DBViewCols where viewname=&&&
2019-12-25 00:54:00,4
2019-12-25 01:35:00,3
2019-12-25 01:36:00,7
2019-12-25 01:37:00,8
2019-12-25 01:38:00,3
2019-12-25 05:13:00,1
2019-12-25 05:16:00,1
2019-12-25 07:32:00,1
2019-12-25 08:09:00,3
2019-12-25 09:14:00,1
2019-12-25 10:36:00,4
2019-12-25 10:43:00,3
2019-12-25 10:51:00,2
2019-12-25 11:04:00,1
2019-12-25 12:29:00,1
2019-12-25 12:40:00,2
2019-12-25 14:51:00,3
2019-12-25 17:21:00,5
2019-12-25 17:37:00,6
2019-12-25 18:04:00,8
2019-12-25 23:51:00,2
