65,select * from SpecObjAll where specObjId=#
2019-05-07 12:52:00,1
2019-05-07 12:59:00,7
2019-05-07 13:01:00,1
2019-05-07 13:02:00,2
2019-05-07 13:09:00,1
2019-05-07 13:23:00,2
2019-05-07 13:24:00,3
2019-05-07 13:35:00,1
2019-05-07 13:36:00,1
2019-05-07 13:38:00,1
2019-05-07 13:39:00,1
2019-05-07 13:42:00,1
2019-05-07 13:43:00,1
2019-05-07 13:44:00,1
2019-05-07 13:45:00,1
2019-05-07 13:46:00,1
2019-05-07 13:47:00,1
2019-05-07 13:48:00,5
2019-05-07 13:49:00,1
2019-05-07 13:50:00,1
2019-05-07 13:51:00,1
2019-05-07 13:52:00,1
2019-05-07 13:57:00,1
2019-05-07 13:59:00,1
2019-05-07 14:13:00,1
2019-05-07 14:19:00,2
2019-05-07 15:09:00,1
2019-05-07 16:20:00,2
2019-05-07 16:31:00,1
2019-05-07 18:03:00,1
2019-05-07 18:04:00,1
2019-05-07 18:08:00,1
2019-05-07 18:44:00,1
2019-05-07 18:48:00,1
2019-05-07 18:58:00,1
2019-05-07 19:14:00,1
2019-05-07 19:56:00,1
2019-05-07 20:03:00,1
2019-05-07 20:06:00,1
2019-05-07 20:09:00,1
2019-05-07 20:10:00,1
2019-05-07 20:21:00,1
2019-05-07 20:42:00,2
2019-05-07 20:47:00,1
2019-05-07 20:48:00,1
2019-05-07 23:00:00,1
2019-05-07 23:07:00,1
2019-05-07 23:09:00,1
