1,"SELECT TOP # SPA.SpecObjID, SPA.z, SPA.ra, SPA.dec, GSX.d4#, GSL.oiii_#_eqw, GSL.h_beta_eqw, GSL.nii_#_eqw, GSL.h_alpha_eqw FROM SpecPhotoAll as SPA, galSpecInfo as GSI, galSpecLine as GSL, galSpecIndx as GSX WHERE SPA.z >= # and SPA.z <= # and SPA.petroMag_r <= # and SPA.SpecObjID = GSI.SpecObjID and SPA.SpecObjID = GSL.SpecObjID and SPA.SpecObjID = GSX.SpecObjID"
2019-05-07 10:24:00,1
