1,"select p.*       from dbo.MillenniumParticlesPosVel(#,&&&) p           select p.*       from dbo.MillenniumParticlesPosVel(#,&&&) p           select p.*       from dbo.MillenniumParticlesPosVel(#,&&&) p           select p.*       from dbo.MillenniumParticlesPosVel(#,&&&) p           select p.*       from dbo.MillenniumParticlesPosVel(#,&&&) p           select p.*       from dbo.MillenniumParticlesPosVel(#,&&&) p           select p.*       from dbo.MillenniumParticlesPosVel(#,&&&) p"
2019-05-07 07:15:00,1
