92,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-05-07 00:01:00,1
2019-05-07 00:03:00,1
2019-05-07 01:09:00,1
2019-05-07 01:41:00,1
2019-05-07 01:42:00,1
2019-05-07 01:59:00,1
2019-05-07 03:34:00,1
2019-05-07 03:40:00,1
2019-05-07 03:41:00,1
2019-05-07 03:43:00,1
2019-05-07 03:45:00,2
2019-05-07 04:04:00,1
2019-05-07 04:53:00,1
2019-05-07 05:55:00,1
2019-05-07 06:00:00,1
2019-05-07 07:32:00,1
2019-05-07 07:37:00,1
2019-05-07 07:46:00,1
2019-05-07 08:06:00,1
2019-05-07 08:23:00,1
2019-05-07 08:31:00,1
2019-05-07 08:39:00,1
2019-05-07 08:43:00,1
2019-05-07 08:45:00,1
2019-05-07 09:09:00,1
2019-05-07 09:19:00,1
2019-05-07 09:34:00,1
2019-05-07 09:39:00,1
2019-05-07 09:44:00,1
2019-05-07 09:49:00,1
2019-05-07 10:00:00,1
2019-05-07 10:03:00,1
2019-05-07 13:51:00,1
2019-05-07 13:58:00,1
2019-05-07 14:09:00,1
2019-05-07 14:11:00,1
2019-05-07 14:13:00,1
2019-05-07 14:18:00,1
2019-05-07 14:20:00,1
2019-05-07 14:21:00,1
2019-05-07 14:28:00,1
2019-05-07 14:37:00,1
2019-05-07 14:47:00,1
2019-05-07 14:48:00,1
2019-05-07 15:16:00,1
2019-05-07 15:37:00,1
2019-05-07 15:43:00,1
2019-05-07 15:51:00,1
2019-05-07 16:22:00,1
2019-05-07 16:28:00,1
2019-05-07 16:38:00,1
2019-05-07 16:46:00,1
2019-05-07 16:52:00,1
2019-05-07 16:59:00,1
2019-05-07 17:00:00,1
2019-05-07 17:03:00,1
2019-05-07 17:14:00,1
2019-05-07 17:22:00,1
2019-05-07 17:28:00,2
2019-05-07 17:32:00,1
2019-05-07 17:34:00,1
2019-05-07 17:38:00,1
2019-05-07 17:41:00,1
2019-05-07 17:44:00,1
2019-05-07 17:58:00,1
2019-05-07 18:00:00,1
2019-05-07 18:01:00,1
2019-05-07 18:08:00,1
2019-05-07 18:32:00,1
2019-05-07 19:09:00,1
2019-05-07 19:42:00,1
2019-05-07 20:12:00,1
2019-05-07 20:16:00,1
2019-05-07 20:18:00,1
2019-05-07 20:29:00,1
2019-05-07 20:31:00,1
2019-05-07 20:32:00,1
2019-05-07 20:37:00,1
2019-05-07 20:40:00,1
2019-05-07 20:41:00,1
2019-05-07 20:42:00,1
2019-05-07 20:56:00,1
2019-05-07 20:58:00,1
2019-05-07 21:22:00,1
2019-05-07 21:23:00,1
2019-05-07 21:35:00,1
2019-05-07 22:28:00,1
2019-05-07 22:35:00,1
2019-05-07 22:55:00,1
2019-05-07 23:50:00,1
