1,"select top # modelMag_u, modelMag_g, modelMag_r, modelMag_i,modelMag_z,modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i,modelMagErr_zFROM PhotoTag where objID=#"
2019-06-17 12:17:00,1
