53,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-06-17 05:18:00,3
2019-06-17 05:34:00,2
2019-06-17 06:34:00,1
2019-06-17 06:36:00,1
2019-06-17 06:52:00,1
2019-06-17 06:53:00,2
2019-06-17 06:54:00,1
2019-06-17 08:07:00,1
2019-06-17 08:25:00,1
2019-06-17 09:21:00,1
2019-06-17 13:01:00,6
2019-06-17 13:03:00,2
2019-06-17 15:00:00,1
2019-06-17 15:06:00,4
2019-06-17 15:32:00,1
2019-06-17 15:59:00,1
2019-06-17 16:58:00,1
2019-06-17 17:05:00,1
2019-06-17 17:09:00,1
2019-06-17 17:13:00,1
2019-06-17 17:24:00,1
2019-06-17 17:28:00,1
2019-06-17 17:41:00,1
2019-06-17 17:50:00,3
2019-06-17 18:33:00,1
2019-06-17 18:56:00,1
2019-06-17 18:57:00,2
2019-06-17 19:02:00,1
2019-06-17 19:07:00,1
2019-06-17 19:28:00,1
2019-06-17 23:03:00,1
2019-06-17 23:04:00,1
2019-06-17 23:05:00,1
2019-06-17 23:19:00,1
2019-06-17 23:20:00,1
2019-06-17 23:35:00,1
2019-06-17 23:36:00,1
