5336,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-06-17 00:00:00,6
2019-06-17 00:01:00,9
2019-06-17 00:04:00,2
2019-06-17 00:05:00,6
2019-06-17 00:06:00,2
2019-06-17 00:09:00,11
2019-06-17 00:10:00,6
2019-06-17 00:11:00,9
2019-06-17 00:14:00,2
2019-06-17 00:15:00,8
2019-06-17 00:16:00,2
2019-06-17 00:19:00,12
2019-06-17 00:20:00,6
2019-06-17 00:21:00,9
2019-06-17 00:24:00,2
2019-06-17 00:25:00,6
2019-06-17 00:26:00,2
2019-06-17 00:29:00,12
2019-06-17 00:30:00,3
2019-06-17 00:31:00,12
2019-06-17 00:34:00,2
2019-06-17 00:35:00,8
2019-06-17 00:36:00,2
2019-06-17 00:39:00,13
2019-06-17 00:40:00,3
2019-06-17 00:41:00,12
2019-06-17 00:44:00,2
2019-06-17 00:45:00,6
2019-06-17 00:46:00,2
2019-06-17 00:49:00,11
2019-06-17 00:50:00,3
2019-06-17 00:51:00,12
2019-06-17 00:54:00,2
2019-06-17 00:55:00,6
2019-06-17 00:56:00,2
2019-06-17 00:59:00,11
2019-06-17 01:00:00,3
2019-06-17 01:01:00,15
2019-06-17 01:04:00,2
2019-06-17 01:05:00,6
2019-06-17 01:06:00,2
2019-06-17 01:09:00,11
2019-06-17 01:10:00,3
2019-06-17 01:11:00,13
2019-06-17 01:14:00,2
2019-06-17 01:15:00,6
2019-06-17 01:16:00,2
2019-06-17 01:19:00,11
2019-06-17 01:20:00,3
2019-06-17 01:21:00,12
2019-06-17 01:24:00,2
2019-06-17 01:25:00,6
2019-06-17 01:26:00,2
2019-06-17 01:29:00,11
2019-06-17 01:30:00,3
2019-06-17 01:31:00,12
2019-06-17 01:34:00,2
2019-06-17 01:35:00,6
2019-06-17 01:36:00,2
2019-06-17 01:39:00,11
2019-06-17 01:40:00,3
2019-06-17 01:41:00,12
2019-06-17 01:44:00,2
2019-06-17 01:45:00,6
2019-06-17 01:46:00,2
2019-06-17 01:49:00,11
2019-06-17 01:50:00,2
2019-06-17 01:51:00,15
2019-06-17 01:54:00,2
2019-06-17 01:55:00,6
2019-06-17 01:56:00,2
2019-06-17 01:59:00,11
2019-06-17 02:00:00,2
2019-06-17 02:01:00,13
2019-06-17 02:04:00,2
2019-06-17 02:05:00,6
2019-06-17 02:06:00,2
2019-06-17 02:09:00,11
2019-06-17 02:10:00,2
2019-06-17 02:11:00,13
2019-06-17 02:14:00,2
2019-06-17 02:15:00,6
2019-06-17 02:16:00,2
2019-06-17 02:19:00,11
2019-06-17 02:20:00,2
2019-06-17 02:21:00,13
2019-06-17 02:24:00,2
2019-06-17 02:25:00,8
2019-06-17 02:26:00,2
2019-06-17 02:29:00,11
2019-06-17 02:30:00,2
2019-06-17 02:31:00,14
2019-06-17 02:34:00,2
2019-06-17 02:35:00,8
2019-06-17 02:36:00,2
2019-06-17 02:39:00,11
2019-06-17 02:40:00,2
2019-06-17 02:41:00,17
2019-06-17 02:44:00,2
2019-06-17 02:45:00,8
2019-06-17 02:46:00,2
2019-06-17 02:49:00,11
2019-06-17 02:50:00,2
2019-06-17 02:51:00,13
2019-06-17 02:54:00,2
2019-06-17 02:55:00,8
2019-06-17 02:56:00,2
2019-06-17 02:59:00,11
2019-06-17 03:00:00,2
2019-06-17 03:01:00,14
2019-06-17 03:04:00,3
2019-06-17 03:05:00,8
2019-06-17 03:06:00,2
2019-06-17 03:09:00,11
2019-06-17 03:10:00,2
2019-06-17 03:11:00,14
2019-06-17 03:14:00,2
2019-06-17 03:15:00,6
2019-06-17 03:16:00,2
2019-06-17 03:19:00,11
2019-06-17 03:20:00,2
2019-06-17 03:21:00,13
2019-06-17 03:24:00,1
2019-06-17 03:25:00,8
2019-06-17 03:26:00,2
2019-06-17 03:29:00,11
2019-06-17 03:30:00,2
2019-06-17 03:31:00,14
2019-06-17 03:34:00,1
2019-06-17 03:35:00,7
2019-06-17 03:36:00,2
2019-06-17 03:39:00,11
2019-06-17 03:40:00,2
2019-06-17 03:41:00,13
2019-06-17 03:44:00,1
2019-06-17 03:45:00,7
2019-06-17 03:46:00,2
