395,select * from Photoz where objid=#
2019-06-17 01:46:00,1
2019-06-17 03:01:00,1
2019-06-17 03:24:00,1
2019-06-17 04:12:00,1
2019-06-17 04:32:00,1
2019-06-17 04:41:00,1
2019-06-17 05:26:00,1
2019-06-17 05:30:00,1
2019-06-17 06:46:00,1
2019-06-17 07:25:00,1
2019-06-17 07:27:00,1
2019-06-17 07:28:00,1
2019-06-17 08:06:00,1
2019-06-17 09:02:00,19
2019-06-17 09:03:00,36
2019-06-17 09:04:00,37
2019-06-17 09:05:00,6
2019-06-17 09:21:00,9
2019-06-17 09:22:00,18
2019-06-17 09:23:00,7
2019-06-17 11:26:00,6
2019-06-17 12:32:00,4
2019-06-17 12:33:00,36
2019-06-17 12:34:00,37
2019-06-17 12:35:00,36
2019-06-17 12:36:00,7
2019-06-17 12:40:00,2
2019-06-17 12:41:00,1
2019-06-17 12:42:00,1
2019-06-17 12:43:00,3
2019-06-17 12:44:00,2
2019-06-17 12:45:00,2
2019-06-17 12:46:00,2
2019-06-17 12:47:00,1
2019-06-17 12:48:00,3
2019-06-17 12:49:00,2
2019-06-17 13:59:00,1
2019-06-17 15:48:00,1
2019-06-17 15:50:00,1
2019-06-17 15:52:00,1
2019-06-17 16:02:00,1
2019-06-17 16:25:00,1
2019-06-17 17:24:00,1
2019-06-17 18:35:00,1
2019-06-17 20:30:00,1
2019-06-17 20:36:00,1
2019-06-17 20:43:00,1
2019-06-17 21:08:00,1
2019-06-17 21:21:00,1
2019-06-17 22:04:00,6
2019-06-17 22:05:00,16
2019-06-17 22:08:00,2
2019-06-17 22:39:00,1
2019-06-17 23:14:00,1
2019-06-17 23:42:00,1
2019-06-17 23:47:00,1
2019-06-17 23:51:00,18
2019-06-17 23:52:00,37
2019-06-17 23:53:00,9
