1,"SELECT DISTINCT starname,gsc_name,tyc_name FROM marvelsStar WHERE starname LIKE &&& AND gsc_name LIKE &&& WHERE starname LiKE &&& AND tyc_name LIKE &&&"
2019-06-17 04:58:00,1
