1,"SELECT     p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z, p.modelMagErr_u, p.modelMagErr_g, p.modelMagErr_r, p.modelMagErr_i, p.modelMagErr_z into mydb.MyTable from mydb.DR7RefCatNames u       JOIN DR7.photoobj p ON p.objID = u.objID"
2019-06-17 13:50:00,1
