2,"SELECT   T.ID, T.Host_RA, T.Host_Dec, P.petroMag_r INTO    mydb.masterTable_SQL_rmag FROM    mydb.masterTable_SQL_ObjID as T, DR1#.photoObj as P WHERE P.ObjID = T.ObjID"
2019-06-17 16:31:00,2
