1,"SELECT     m.*,     n.objid, n.distance,o.*     into mydb.S4G_catalog_infoSDSS_DR1#_#arcsec from MyDB.S4G_catalog AS m     OUTER APPLY dbo.fGetNearestObjEq( m.ra, m.dec, #*#) AS n     LEFT JOIN PhotoObjall AS o ON n.objid=o.objid"
2019-06-17 16:30:00,1
