1,"select p.ra, p.dec, s.z as redshift, s.plate, s.mjd, s.fiberid from photoobj p, specobj s, dbo.fgetNearByObjEq(#,#,#) n where p.objid=s.bestobjid and p.objid=n.objid and s.bestobjid=n.objid and s.plate=#"
2019-06-17 15:51:00,1
