2,"SELECT   T.ID, T.Host_RA, T.Host_Dec, dbo.fGetNearestObjIdEq(T.Host_RA, T.Host_Dec, #) as ObjID INTO    mydb.masterTable_SQL_ObjID FROM    mydb.masterTable_SQL as T WHERE dbo.fGetNearestObjIdEq(T.Host_RA, T.Host_Dec, #) IS NOT NULL"
2019-06-17 16:28:00,2
