13,"SELECT p.objId, s.plate, s.mjd, s.fiberID, p.g,p.r,p.i  from Galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.plate = # AND s.mjd = # AND s.fiberID = #"
2019-01-29 09:19:00,1
2019-01-29 09:20:00,1
2019-01-29 09:21:00,1
2019-01-29 09:31:00,1
2019-01-29 09:33:00,1
2019-01-29 09:36:00,1
2019-01-29 09:37:00,1
2019-01-29 09:38:00,1
2019-01-29 09:41:00,1
2019-01-29 09:42:00,1
2019-01-29 09:44:00,1
2019-01-29 09:46:00,1
2019-01-29 09:48:00,1
