199352,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-01-29 00:00:00,263
2019-01-29 00:01:00,256
2019-01-29 00:02:00,251
2019-01-29 00:03:00,199
2019-01-29 00:04:00,272
2019-01-29 00:05:00,235
2019-01-29 00:06:00,166
2019-01-29 00:07:00,286
2019-01-29 00:08:00,279
2019-01-29 00:09:00,292
2019-01-29 00:10:00,274
2019-01-29 00:11:00,280
2019-01-29 00:12:00,296
2019-01-29 00:13:00,268
2019-01-29 00:14:00,286
2019-01-29 00:15:00,280
2019-01-29 00:16:00,267
2019-01-29 00:17:00,278
2019-01-29 00:18:00,287
2019-01-29 00:19:00,286
2019-01-29 00:20:00,239
2019-01-29 00:21:00,172
2019-01-29 00:22:00,285
2019-01-29 00:23:00,284
2019-01-29 00:24:00,282
2019-01-29 00:25:00,279
2019-01-29 00:26:00,280
2019-01-29 00:27:00,279
2019-01-29 00:28:00,274
2019-01-29 00:29:00,269
2019-01-29 00:30:00,291
2019-01-29 00:31:00,291
2019-01-29 00:32:00,266
2019-01-29 00:33:00,277
2019-01-29 00:34:00,288
2019-01-29 00:35:00,275
2019-01-29 00:36:00,288
2019-01-29 00:37:00,257
2019-01-29 00:38:00,231
2019-01-29 00:39:00,233
2019-01-29 00:40:00,272
2019-01-29 00:41:00,264
2019-01-29 00:42:00,299
2019-01-29 00:43:00,266
2019-01-29 00:44:00,274
2019-01-29 00:45:00,253
2019-01-29 00:46:00,272
2019-01-29 00:47:00,284
2019-01-29 00:48:00,269
2019-01-29 00:49:00,266
2019-01-29 00:50:00,279
2019-01-29 00:51:00,284
2019-01-29 00:52:00,274
2019-01-29 00:53:00,279
2019-01-29 00:54:00,283
2019-01-29 00:55:00,263
2019-01-29 00:56:00,206
2019-01-29 00:57:00,188
2019-01-29 00:58:00,287
2019-01-29 00:59:00,294
2019-01-29 01:00:00,259
2019-01-29 01:01:00,269
2019-01-29 01:02:00,289
2019-01-29 01:03:00,279
2019-01-29 01:04:00,258
2019-01-29 01:05:00,263
2019-01-29 01:06:00,267
2019-01-29 01:07:00,275
2019-01-29 01:08:00,274
2019-01-29 01:09:00,289
2019-01-29 01:10:00,292
2019-01-29 01:11:00,281
2019-01-29 01:12:00,282
2019-01-29 01:13:00,277
2019-01-29 01:14:00,254
2019-01-29 01:15:00,249
2019-01-29 01:16:00,284
2019-01-29 01:17:00,269
2019-01-29 01:18:00,268
2019-01-29 01:19:00,247
2019-01-29 01:20:00,279
2019-01-29 01:21:00,253
2019-01-29 01:22:00,271
2019-01-29 01:23:00,274
2019-01-29 01:24:00,274
2019-01-29 01:25:00,283
2019-01-29 01:26:00,277
2019-01-29 01:27:00,275
2019-01-29 01:28:00,286
2019-01-29 01:29:00,255
2019-01-29 01:30:00,285
2019-01-29 01:31:00,275
2019-01-29 01:32:00,276
2019-01-29 01:33:00,251
2019-01-29 01:34:00,262
2019-01-29 01:35:00,272
2019-01-29 01:36:00,271
2019-01-29 01:37:00,282
2019-01-29 01:38:00,269
2019-01-29 01:39:00,285
2019-01-29 01:40:00,281
2019-01-29 01:41:00,283
2019-01-29 01:42:00,287
2019-01-29 01:43:00,280
2019-01-29 01:44:00,279
2019-01-29 01:45:00,289
2019-01-29 01:46:00,281
2019-01-29 01:47:00,287
2019-01-29 01:48:00,281
2019-01-29 01:49:00,274
2019-01-29 01:50:00,223
2019-01-29 01:51:00,228
2019-01-29 01:52:00,273
2019-01-29 01:53:00,267
2019-01-29 01:54:00,289
2019-01-29 01:55:00,280
2019-01-29 01:56:00,274
2019-01-29 01:57:00,278
2019-01-29 01:58:00,278
2019-01-29 01:59:00,283
2019-01-29 02:00:00,250
2019-01-29 02:01:00,286
2019-01-29 02:02:00,272
2019-01-29 02:03:00,268
2019-01-29 02:04:00,297
2019-01-29 02:05:00,276
2019-01-29 02:06:00,256
2019-01-29 02:07:00,267
2019-01-29 02:08:00,202
2019-01-29 02:09:00,275
2019-01-29 02:10:00,273
2019-01-29 02:11:00,296
2019-01-29 02:12:00,277
2019-01-29 02:13:00,283
2019-01-29 02:14:00,294
2019-01-29 02:15:00,270
2019-01-29 02:16:00,286
2019-01-29 02:17:00,281
2019-01-29 02:18:00,273
2019-01-29 02:19:00,279
2019-01-29 02:20:00,280
2019-01-29 02:21:00,281
2019-01-29 02:22:00,254
2019-01-29 02:23:00,279
2019-01-29 02:24:00,294
2019-01-29 02:25:00,279
2019-01-29 02:26:00,250
2019-01-29 02:27:00,226
2019-01-29 02:28:00,277
2019-01-29 02:29:00,295
2019-01-29 02:30:00,274
2019-01-29 02:31:00,283
2019-01-29 02:32:00,287
2019-01-29 02:33:00,305
2019-01-29 02:34:00,290
2019-01-29 02:35:00,282
2019-01-29 02:36:00,268
2019-01-29 02:37:00,260
2019-01-29 02:38:00,276
2019-01-29 02:39:00,266
2019-01-29 02:40:00,290
2019-01-29 02:41:00,279
2019-01-29 02:42:00,288
2019-01-29 02:43:00,291
2019-01-29 02:44:00,215
2019-01-29 02:45:00,246
2019-01-29 02:46:00,288
2019-01-29 02:47:00,289
2019-01-29 02:48:00,285
2019-01-29 02:49:00,281
2019-01-29 02:50:00,302
2019-01-29 02:51:00,277
2019-01-29 02:52:00,281
2019-01-29 02:53:00,280
2019-01-29 02:54:00,277
2019-01-29 02:55:00,278
2019-01-29 02:56:00,297
2019-01-29 02:57:00,282
2019-01-29 02:58:00,285
2019-01-29 02:59:00,290
2019-01-29 03:00:00,282
2019-01-29 03:01:00,294
2019-01-29 03:02:00,242
2019-01-29 03:03:00,251
2019-01-29 03:04:00,288
2019-01-29 03:05:00,293
2019-01-29 03:06:00,250
2019-01-29 03:07:00,287
2019-01-29 03:08:00,280
2019-01-29 03:09:00,276
2019-01-29 03:10:00,289
2019-01-29 03:11:00,286
2019-01-29 03:12:00,278
2019-01-29 03:13:00,295
2019-01-29 03:14:00,306
2019-01-29 03:15:00,291
2019-01-29 03:16:00,283
2019-01-29 03:17:00,299
2019-01-29 03:18:00,288
2019-01-29 03:19:00,292
2019-01-29 03:20:00,286
2019-01-29 03:21:00,285
2019-01-29 03:22:00,296
2019-01-29 03:23:00,278
2019-01-29 03:24:00,261
2019-01-29 03:25:00,283
2019-01-29 03:26:00,288
2019-01-29 03:27:00,287
2019-01-29 03:28:00,280
2019-01-29 03:29:00,290
2019-01-29 03:30:00,270
2019-01-29 03:31:00,285
2019-01-29 03:32:00,287
2019-01-29 03:33:00,272
2019-01-29 03:34:00,287
2019-01-29 03:35:00,285
2019-01-29 03:36:00,291
2019-01-29 03:37:00,297
2019-01-29 03:38:00,272
2019-01-29 03:39:00,206
2019-01-29 03:40:00,278
2019-01-29 03:41:00,276
2019-01-29 03:42:00,280
2019-01-29 03:43:00,277
2019-01-29 03:44:00,296
2019-01-29 03:45:00,280
2019-01-29 03:46:00,284
2019-01-29 03:47:00,296
2019-01-29 03:48:00,285
2019-01-29 03:49:00,292
2019-01-29 03:50:00,267
2019-01-29 03:51:00,294
2019-01-29 03:52:00,294
2019-01-29 03:53:00,288
