28,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-12-05 02:20:00,1
2019-12-05 02:24:00,1
2019-12-05 03:17:00,1
2019-12-05 03:18:00,1
2019-12-05 03:21:00,1
2019-12-05 03:23:00,1
2019-12-05 03:31:00,3
2019-12-05 03:33:00,1
2019-12-05 03:37:00,1
2019-12-05 03:38:00,1
2019-12-05 03:39:00,1
2019-12-05 03:40:00,1
2019-12-05 03:41:00,1
2019-12-05 03:43:00,1
2019-12-05 03:45:00,1
2019-12-05 03:46:00,1
2019-12-05 03:47:00,2
2019-12-05 03:54:00,1
2019-12-05 03:55:00,1
2019-12-05 03:56:00,1
2019-12-05 03:57:00,1
2019-12-05 03:59:00,2
2019-12-05 04:02:00,1
2019-12-05 21:38:00,1
