302,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-12-05 01:09:00,2
2019-12-05 01:14:00,2
2019-12-05 01:15:00,4
2019-12-05 01:16:00,4
2019-12-05 01:17:00,4
2019-12-05 01:22:00,4
2019-12-05 01:23:00,2
2019-12-05 01:27:00,5
2019-12-05 01:28:00,1
2019-12-05 18:00:00,2
2019-12-05 18:01:00,2
2019-12-05 18:02:00,4
2019-12-05 18:03:00,4
2019-12-05 18:12:00,4
2019-12-05 18:13:00,4
2019-12-05 18:14:00,8
2019-12-05 18:15:00,6
2019-12-05 18:16:00,4
2019-12-05 18:17:00,4
2019-12-05 18:18:00,9
2019-12-05 18:19:00,7
2019-12-05 18:20:00,3
2019-12-05 18:21:00,1
2019-12-05 18:22:00,7
2019-12-05 18:23:00,5
2019-12-05 18:24:00,4
2019-12-05 18:25:00,4
2019-12-05 18:26:00,4
2019-12-05 18:27:00,4
2019-12-05 18:28:00,4
2019-12-05 18:29:00,4
2019-12-05 18:30:00,4
2019-12-05 18:31:00,4
2019-12-05 18:32:00,4
2019-12-05 18:33:00,4
2019-12-05 18:34:00,2
2019-12-05 18:35:00,2
2019-12-05 18:36:00,8
2019-12-05 18:37:00,4
2019-12-05 18:38:00,4
2019-12-05 18:39:00,8
2019-12-05 18:40:00,4
2019-12-05 18:41:00,4
2019-12-05 18:42:00,8
2019-12-05 18:43:00,4
2019-12-05 18:44:00,4
2019-12-05 18:45:00,4
2019-12-05 18:46:00,6
2019-12-05 18:47:00,6
2019-12-05 18:48:00,4
2019-12-05 18:49:00,4
2019-12-05 18:50:00,4
2019-12-05 18:51:00,4
2019-12-05 18:52:00,4
2019-12-05 18:53:00,4
2019-12-05 18:54:00,7
2019-12-05 18:55:00,3
2019-12-05 18:56:00,4
2019-12-05 18:57:00,3
2019-12-05 18:58:00,1
2019-12-05 18:59:00,6
2019-12-05 19:00:00,8
2019-12-05 19:01:00,4
2019-12-05 19:02:00,4
2019-12-05 19:03:00,4
2019-12-05 19:04:00,4
2019-12-05 19:05:00,6
2019-12-05 19:07:00,4
2019-12-05 19:08:00,4
2019-12-05 19:09:00,6
