1780,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-12-05 00:37:00,3
2019-12-05 00:38:00,1
2019-12-05 00:39:00,1
2019-12-05 00:40:00,8
2019-12-05 00:41:00,1
2019-12-05 00:42:00,2
2019-12-05 00:43:00,3
2019-12-05 00:44:00,5
2019-12-05 00:45:00,3
2019-12-05 00:50:00,6
2019-12-05 00:53:00,3
2019-12-05 00:54:00,6
2019-12-05 00:55:00,3
2019-12-05 00:57:00,6
2019-12-05 00:58:00,9
2019-12-05 01:04:00,5
2019-12-05 16:46:00,6
2019-12-05 16:47:00,1
2019-12-05 16:48:00,14
2019-12-05 16:49:00,21
2019-12-05 16:50:00,20
2019-12-05 16:51:00,1
2019-12-05 16:57:00,3
2019-12-05 16:58:00,21
2019-12-05 16:59:00,18
2019-12-05 17:00:00,29
2019-12-05 17:01:00,7
2019-12-05 17:03:00,2
2019-12-05 17:04:00,2
2019-12-05 17:56:00,6
2019-12-05 17:57:00,29
2019-12-05 17:58:00,30
2019-12-05 17:59:00,26
2019-12-05 18:00:00,34
2019-12-05 18:01:00,63
2019-12-05 18:02:00,54
2019-12-05 18:03:00,60
2019-12-05 18:04:00,51
2019-12-05 18:05:00,39
2019-12-05 18:06:00,18
2019-12-05 21:02:00,5
2019-12-05 21:03:00,12
2019-12-05 21:04:00,12
2019-12-05 21:05:00,14
2019-12-05 21:06:00,12
2019-12-05 21:07:00,15
2019-12-05 21:08:00,12
2019-12-05 21:09:00,13
2019-12-05 21:10:00,15
2019-12-05 21:11:00,17
2019-12-05 21:12:00,16
2019-12-05 21:13:00,27
2019-12-05 21:14:00,38
2019-12-05 21:15:00,34
2019-12-05 21:16:00,36
2019-12-05 21:17:00,40
2019-12-05 21:18:00,37
2019-12-05 21:19:00,41
2019-12-05 21:20:00,38
2019-12-05 21:21:00,31
2019-12-05 21:22:00,43
2019-12-05 21:23:00,41
2019-12-05 21:24:00,35
2019-12-05 21:25:00,32
2019-12-05 21:26:00,31
2019-12-05 21:27:00,30
2019-12-05 21:28:00,35
2019-12-05 21:29:00,38
2019-12-05 21:30:00,37
2019-12-05 21:31:00,35
2019-12-05 21:32:00,34
2019-12-05 21:33:00,30
2019-12-05 21:34:00,35
2019-12-05 21:35:00,23
2019-12-05 21:36:00,3
2019-12-05 21:37:00,2
2019-12-05 21:39:00,1
2019-12-05 21:41:00,9
2019-12-05 21:42:00,8
2019-12-05 21:46:00,8
2019-12-05 21:47:00,16
2019-12-05 21:48:00,13
2019-12-05 21:49:00,13
2019-12-05 21:50:00,12
2019-12-05 21:51:00,12
2019-12-05 21:52:00,11
2019-12-05 21:53:00,11
2019-12-05 21:54:00,12
2019-12-05 21:55:00,10
2019-12-05 21:56:00,10
2019-12-05 21:57:00,9
2019-12-05 21:58:00,6
2019-12-05 21:59:00,1
2019-12-05 22:09:00,1
2019-12-05 22:54:00,2
2019-12-05 22:55:00,1
2019-12-05 22:56:00,5
2019-12-05 22:57:00,2
2019-12-05 22:59:00,1
2019-12-05 23:00:00,1
2019-12-05 23:01:00,2
2019-12-05 23:04:00,5
2019-12-05 23:05:00,1
2019-12-05 23:57:00,3
2019-12-05 23:58:00,12
2019-12-05 23:59:00,13
