168,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-12-05 00:04:00,2
2019-12-05 00:08:00,2
2019-12-05 00:18:00,1
2019-12-05 00:30:00,1
2019-12-05 00:31:00,1
2019-12-05 00:34:00,1
2019-12-05 01:15:00,1
2019-12-05 01:16:00,1
2019-12-05 01:19:00,1
2019-12-05 01:50:00,1
2019-12-05 02:01:00,1
2019-12-05 02:36:00,1
2019-12-05 03:02:00,1
2019-12-05 03:26:00,1
2019-12-05 03:34:00,2
2019-12-05 03:47:00,1
2019-12-05 03:48:00,1
2019-12-05 03:51:00,1
2019-12-05 03:52:00,1
2019-12-05 03:54:00,1
2019-12-05 04:18:00,1
2019-12-05 04:19:00,1
2019-12-05 04:27:00,1
2019-12-05 04:37:00,1
2019-12-05 04:59:00,1
2019-12-05 05:00:00,1
2019-12-05 05:03:00,2
2019-12-05 05:07:00,2
2019-12-05 05:11:00,2
2019-12-05 05:26:00,1
2019-12-05 05:27:00,1
2019-12-05 05:28:00,1
2019-12-05 05:31:00,2
2019-12-05 05:39:00,1
2019-12-05 06:10:00,2
2019-12-05 06:29:00,1
2019-12-05 06:35:00,2
2019-12-05 06:38:00,1
2019-12-05 06:53:00,1
2019-12-05 07:00:00,2
2019-12-05 07:34:00,1
2019-12-05 07:55:00,2
2019-12-05 08:22:00,1
2019-12-05 08:31:00,2
2019-12-05 09:07:00,1
2019-12-05 09:40:00,1
2019-12-05 09:42:00,1
2019-12-05 09:47:00,2
2019-12-05 09:57:00,2
2019-12-05 10:03:00,1
2019-12-05 10:38:00,1
2019-12-05 10:39:00,1
2019-12-05 10:43:00,1
2019-12-05 10:44:00,1
2019-12-05 10:46:00,2
2019-12-05 10:53:00,1
2019-12-05 10:54:00,1
2019-12-05 10:58:00,2
2019-12-05 11:07:00,2
2019-12-05 11:15:00,2
2019-12-05 11:19:00,1
2019-12-05 11:20:00,1
2019-12-05 11:21:00,1
2019-12-05 11:26:00,1
2019-12-05 11:27:00,1
2019-12-05 11:57:00,1
2019-12-05 11:58:00,1
2019-12-05 12:04:00,2
2019-12-05 12:08:00,1
2019-12-05 12:09:00,1
2019-12-05 12:16:00,1
2019-12-05 12:17:00,1
2019-12-05 12:22:00,2
2019-12-05 12:26:00,2
2019-12-05 13:02:00,1
2019-12-05 13:03:00,1
2019-12-05 13:34:00,2
2019-12-05 14:06:00,2
2019-12-05 14:09:00,2
2019-12-05 14:27:00,1
2019-12-05 14:59:00,1
2019-12-05 15:00:00,1
2019-12-05 15:05:00,2
2019-12-05 15:23:00,2
2019-12-05 15:27:00,2
2019-12-05 15:29:00,1
2019-12-05 15:34:00,2
2019-12-05 15:54:00,1
2019-12-05 15:56:00,2
2019-12-05 16:28:00,1
2019-12-05 16:29:00,1
2019-12-05 16:31:00,1
2019-12-05 16:33:00,1
2019-12-05 16:34:00,1
2019-12-05 16:37:00,2
2019-12-05 16:50:00,1
2019-12-05 17:08:00,1
2019-12-05 17:44:00,1
2019-12-05 17:45:00,1
2019-12-05 18:18:00,1
2019-12-05 18:20:00,1
2019-12-05 18:24:00,1
2019-12-05 18:41:00,1
2019-12-05 19:10:00,1
2019-12-05 19:11:00,1
2019-12-05 19:19:00,2
2019-12-05 19:22:00,1
2019-12-05 19:29:00,2
2019-12-05 19:31:00,1
2019-12-05 20:01:00,1
2019-12-05 20:02:00,1
2019-12-05 20:06:00,2
2019-12-05 20:27:00,1
2019-12-05 20:34:00,2
2019-12-05 20:53:00,2
2019-12-05 20:57:00,1
2019-12-05 20:58:00,1
2019-12-05 21:02:00,1
2019-12-05 21:03:00,1
2019-12-05 21:04:00,1
2019-12-05 21:09:00,2
2019-12-05 21:11:00,1
2019-12-05 21:47:00,1
2019-12-05 21:48:00,1
2019-12-05 21:51:00,1
2019-12-05 22:23:00,1
2019-12-05 22:52:00,2
2019-12-05 22:54:00,1
2019-12-05 23:26:00,1
2019-12-05 23:27:00,1
2019-12-05 23:30:00,1
