1,"SELECT TOP # ra, dec, z into mydb.MyTable from SpecObj WHERE class = &&& AND zWarning = #    AND  ra BETWEEN # AND #    AND  dec BETWEEN # AND #     AND z BETWEEN # AND #"
2019-12-05 10:25:00,1
